,sdg3,dayOfYear,hour,CZ1_input_kWh,CZ2_input_kWh,CZ3_input_kWh,CZ4_input_kWh,CZ5_input_kWh,CZ6_input_kWh,CZ7_input_kWh,CZ8_input_kWh,CZ9_input_kWh,CZ10_input_kWh,CZ11_input_kWh,CZ12_input_kWh,CZ13_input_kWh,CZ14_input_kWh,CZ15_input_kWh,CZ16_input_kWh
7668,1,320,13,0.0,1.082455,0.0,0.0,0.0,0.0,0.0,0.0,1.07385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7669,1,320,14,0.0,0.472663,0.0,0.0,0.0,0.0,0.0,0.0,0.211783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7670,1,320,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7671,1,320,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7672,1,320,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7673,1,320,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448319999999999,0.0,0.0,0.0
7674,1,320,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708717,0.0,0.0,0.0
7675,1,320,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7676,1,320,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7677,1,320,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987969,0.0,0.0,0.0,0.0
7678,1,320,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484131,0.962806,0.0,0.0,0.0,0.0
7679,1,320,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111473,0.0,0.0,0.0,0.0,0.0
7680,1,321,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333083,0.0,0.0,0.0,0.0,0.0
7681,1,321,2,0.0,0.0,0.0,0.0,0.0,0.7626689999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430575,0.0,0.560249
7682,1,321,3,0.0,0.0,0.0,0.0,0.0,1.105129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129407,0.0,1.112617
7683,1,321,4,0.0,0.0,0.0,0.337392,0.0,0.552111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83593,0.0,1.079326
7684,1,321,5,0.0,0.0,0.0,1.119957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7685,1,321,6,0.0,0.0,0.0,1.192375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7686,1,321,7,0.127397,0.0,0.0,0.0,0.108924,0.0,0.0,0.0,0.0,0.753966,0.0,0.0,0.0,0.0,0.0,0.0
7687,1,321,8,1.116858,0.0,0.0,0.0,1.100955,0.0,0.0,0.0,0.0,1.073601,0.0,0.0,0.0,0.0,0.0,0.0
7688,1,321,9,1.201316,0.0,0.241246,0.0,1.077817,0.0,0.0,0.0,0.0,0.986374,0.0,0.0,0.0,0.0,0.0,0.0
7689,1,321,10,0.0,1.006901,1.103882,0.0,1.197437,0.0,0.0,0.7119260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.957038,0.0
7690,1,321,11,0.0,1.125406,1.12796,0.0,0.044862,0.0,0.0,1.055132,0.0,0.0,0.0,0.0,0.0,0.0,1.026871,0.0
7691,1,321,12,0.0,0.37005,0.0,0.0,0.0,0.0,0.0,0.325277,0.0,0.0,0.0,0.0,0.570679,0.0,0.270049,0.0
7692,1,321,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113573,0.0,0.0,0.0
7693,1,321,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282245,0.0,0.0,0.0
7694,1,321,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7695,1,321,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7696,1,321,17,0.0,0.0,0.0,0.0,0.0,0.0,0.371277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7697,1,321,18,0.0,0.0,0.0,0.0,0.0,0.0,0.905198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7698,1,321,19,0.0,0.0,0.0,0.0,0.0,0.0,0.956964,0.0,0.509793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7699,1,321,20,0.0,0.0,0.0,0.0,0.0,0.0,0.387483,0.0,0.948682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,1,321,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7701,1,321,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7702,1,321,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214425,0.0,0.0,0.0,0.0
7703,1,321,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092213,0.0,0.0,0.0,0.0
7704,1,322,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829297,0.0,0.0,0.0,0.0
7705,1,322,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7706,1,322,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927020000000001,0.0,0.0,0.0,0.0,0.0
7707,1,322,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208035,0.0,0.0,0.0,0.0,0.074706
7708,1,322,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658432,0.0,0.0,0.0,0.0,1.111088
7709,1,322,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020691,0.0,1.334648
7710,1,322,7,0.0,0.0,0.0,0.0,0.0,0.361523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.338142,0.0,0.0
7711,1,322,8,1.076481,0.0,0.0,0.7216020000000001,0.325801,1.0787209999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508270000000001,0.0,0.0
7712,1,322,9,1.404939,0.0,0.0,1.1321,1.084036,0.645258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7713,1,322,10,1.214276,0.853815,0.888229,1.158254,0.0,0.0,0.0,0.0,0.0,0.85319,0.0,0.0,0.372369,0.0,0.0,0.0
7714,1,322,11,0.445356,1.112065,1.0895,0.403199,0.0,0.0,0.0,0.428061,0.0,1.0468540000000002,0.0,0.0,1.127143,0.0,0.0,0.0
7715,1,322,12,0.0,1.269287,1.2701129999999998,0.0,0.0,0.0,0.0,1.008193,0.0,0.736318,0.0,0.0,1.232378,0.0,0.0,0.0
7716,1,322,13,0.0,0.229524,0.226354,0.0,0.0,0.0,0.0,0.963282,0.0,0.0,0.0,0.0,0.633591,0.0,0.0,0.0
7717,1,322,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7718,1,322,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773899999999999,0.0
7719,1,322,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895860000000001,0.0
7720,1,322,17,0.0,0.0,0.0,0.0,0.047968,0.0,0.0,0.0,0.060404999999999986,0.0,0.0,0.054574,0.0,0.0,0.402783,0.0
7721,1,322,18,0.0,0.0,0.0,0.0,1.0118969999999998,0.925829,0.0,0.0,0.973686,0.0,0.0,1.117504,0.0,0.0,0.0,1.0861
7722,1,322,19,0.0,0.0,0.0,0.0,1.029048,1.012173,0.919927,0.0,0.991136,0.0,0.0,1.1120709999999998,0.0,0.0,0.0,1.094056
7723,1,322,20,0.0,0.0,0.0,0.0,0.620165,0.403406,0.989612,0.0,1.11482,0.0,0.996138,1.157454,0.0,0.0,0.0,1.107931
7724,1,322,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0136,0.0,0.350823,0.0,1.111812,1.186484,0.0,0.907182,0.0,1.173238
7725,1,322,22,0.954177,0.0,0.0,1.037586,0.0,0.0,1.0391860000000002,0.0,0.0,0.700477,1.126765,0.0,0.0,1.088899,0.0,1.144335
7726,1,322,23,1.128115,1.066969,0.737001,1.100194,0.0,0.0,0.722183,0.2634,0.0,1.062828,1.128212,0.0,0.0,1.097851,0.0,1.269614
7727,1,322,24,1.132307,1.105708,1.112128,1.107715,0.0,0.0,0.0,1.060217,0.0,1.113946,1.258795,0.0,0.0,1.125399,0.0,0.0
7728,1,323,1,1.151831,1.138841,1.118457,0.955122,0.0,0.0,0.0,1.066373,0.0,0.37254,0.0,0.0,0.0,0.6751050000000001,0.0,0.0
7729,1,323,2,0.902748,0.515891,0.8795379999999999,0.0,0.0,0.0,0.0,0.7897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,1,323,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7731,1,323,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7732,1,323,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7733,1,323,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,1,323,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7735,1,323,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7736,1,323,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420596,0.0,0.0,0.0
7737,1,323,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09385,0.0,0.0,0.0
7738,1,323,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085182,0.0,0.0,0.0
7739,1,323,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180149,0.0,0.0,0.0
7740,1,323,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7741,1,323,14,0.0,0.0,0.0,0.0,0.479428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7742,1,323,15,0.0,0.0,0.0,0.0,0.940859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7743,1,323,16,0.0,0.0,0.0,0.0,1.0028709999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415719,0.0
7744,1,323,17,0.0,0.0,0.0,0.0,0.357723,0.814761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721760000000001,0.0
7745,1,323,18,0.0,0.0,0.0,0.0,0.0,0.934452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910631,0.332974
7746,1,323,19,0.0,0.0,0.0,0.0,0.0,0.786449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388937,0.925968
7747,1,323,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7748,1,323,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7749,1,323,22,0.902533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012656,0.0,0.0,0.0,0.0,0.0
7750,1,323,23,0.209486,0.088185,0.0,0.402712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82729,0.0,0.0
7751,1,323,24,0.0,1.048681,0.528414,0.772382,0.0,0.0,0.700819,0.0,0.0,0.0,0.0,0.0,0.0,0.272564,0.0,0.0
7752,1,324,1,0.0,0.0,0.553333,0.0,0.0,0.0,0.298178,0.0,0.0,0.828879,0.0,0.271545,0.0,0.0,0.0,0.0
7753,1,324,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553516,0.0,0.417838,0.0,1.074862,0.0,0.0,0.0,0.0
7754,1,324,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478561,0.0,0.0,0.0,1.175537,0.0,0.0,0.0,0.0
7755,1,324,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117162,0.0,0.0,0.0,0.0
7756,1,324,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7757,1,324,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7758,1,324,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7759,1,324,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119899,0.0,0.0,0.0,0.018443,0.0,0.0,0.0
7760,1,324,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038405,0.0,0.0,0.0,1.146932,0.0,0.0,0.0
7761,1,324,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000112,0.0,0.0,0.0,0.424493,0.0,0.0,0.0
7762,1,324,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092295,0.0,0.0,0.0,0.0,0.0,0.0,0.639009
7763,1,324,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040227,0.0,0.0,0.0,0.0,0.0,0.0,0.994556
7764,1,324,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7765,1,324,14,0.271805,0.0,0.0,0.0,0.922844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7766,1,324,15,1.083596,0.0,0.0,0.0,0.641067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,1,324,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7768,1,324,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706114,0.0,0.0,0.0,0.0,0.0
7769,1,324,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521597,0.0,0.0,0.0,0.0,0.0
7770,1,324,19,0.0,0.0,0.0,0.0,0.0,0.032491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7771,1,324,20,0.0,0.833699,0.860484,0.573025,0.0,0.989555,0.537759,0.164906,0.0,0.0,0.0,0.0,0.0,0.807435,0.0,0.0
7772,1,324,21,0.0,0.827325,0.778994,1.112352,0.0,0.732524,0.8904780000000001,1.012644,0.0,0.0,0.0,0.0,0.0,0.911961,0.76818,0.0
7773,1,324,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242305,0.0,0.0,0.0,0.0,0.0,0.0,0.611912,0.0
7774,1,324,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7775,1,324,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7776,1,325,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604991,0.0,0.0,0.0,0.0,0.0,0.0
7777,1,325,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112851,0.0,0.0,0.0,0.0,0.0,0.0
7778,1,325,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721,0.0,0.0,0.0,0.0
7779,1,325,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077984,0.0,0.0,0.0,0.0
7780,1,325,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799585,0.0,0.0,0.0,0.0
7781,1,325,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7782,1,325,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209157,0.0,0.0,0.0
7783,1,325,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8803629999999999,0.0,0.0,0.0
7784,1,325,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969693
7785,1,325,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4709139999999998
7786,1,325,11,0.122751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435153,0.0,0.0,0.0,0.0,0.0,0.0,1.0529389999999998
7787,1,325,12,1.061648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,1,325,13,1.1119290000000002,0.530467,0.556113,0.4031,0.706639,0.0,0.379795,0.401821,0.0,0.0,0.7504810000000001,0.0,0.418048,0.442891,0.0,0.0
7789,1,325,14,1.326689,1.06876,1.082467,1.074777,1.037246,0.0,1.0382790000000002,1.073905,0.0,0.0,1.094241,0.0,1.135941,1.1739,0.0,0.0
7790,1,325,15,0.139455,1.118053,1.128408,1.229513,0.7246640000000001,0.0,0.542585,0.383873,0.0,0.0,1.318242,0.0,0.223099,1.416877,0.0,0.0
7791,1,325,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089412,0.0,0.0,0.171868,0.0,0.0
7792,1,325,17,0.0,0.0,0.0,0.0,0.0,0.488901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7793,1,325,18,0.0,0.0,0.0,0.0,0.0,1.052724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7794,1,325,19,0.0,0.0,0.0,0.0,0.0,0.254616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145579,0.0
7795,1,325,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10556,0.0
7796,1,325,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423213,0.0
7797,1,325,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165672,0.0,0.0,0.0,0.0,0.0,0.0
7798,1,325,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094645,0.0,0.376494,0.0,0.0,0.0,0.0
7799,1,325,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24623,0.0,1.0740299999999998,0.0,0.0,0.0,0.0
7800,1,326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578702,0.0,1.130793,0.0,0.0,0.0,0.0
7801,1,326,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7802,1,326,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7803,1,326,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,1,326,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805,1,326,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7806,1,326,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,1,326,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7808,1,326,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7809,1,326,10,0.512668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069633,0.0,0.0,0.0,0.0,0.0,0.0,0.841744
7810,1,326,11,1.141643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152165,0.0,0.0,0.0,0.113247,1.1733790000000002,0.0,1.151271
7811,1,326,12,0.933471,0.569348,0.08982899999999999,0.8202379999999999,0.749927,0.0,0.0,0.0,0.065451,0.0,0.366842,0.0,1.11361,1.141549,0.0,1.122172
7812,1,326,13,0.0,1.089472,1.057285,1.127349,1.086062,0.0,0.0,0.0,0.0,0.0,1.080555,0.0,1.274483,0.0,0.0,1.26369
7813,1,326,14,0.0,0.850541,1.142852,0.262991,1.084597,0.0,0.0,0.815749,0.0,0.0,0.757252,0.0,0.573257,0.0,0.0,0.048398
7814,1,326,15,0.0,0.0,0.131386,0.0,0.0,0.0,0.213862,1.081314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7815,1,326,16,0.0,0.0,0.0,0.0,0.0,0.449228,0.970025,0.915018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7816,1,326,17,0.0,0.0,0.0,0.0,0.0,0.981356,1.150166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,1,326,18,0.0,0.0,0.0,0.0,0.0,1.080032,0.230759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,1,326,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744334,0.0
7819,1,326,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106265,0.0
7820,1,326,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930894,0.0
7821,1,326,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667489999999999,0.0,0.0,0.0,0.0
7822,1,326,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123078,0.0,0.0,0.0,0.0
7823,1,326,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141709,0.0,1.227988,0.0,0.0,0.0,0.0
7824,1,327,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145508,0.0,0.408184,0.0,0.0,0.0,0.0
7825,1,327,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771209,0.0,0.0,0.0,0.0,0.0,0.0
7826,1,327,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7827,1,327,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7828,1,327,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7829,1,327,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7830,1,327,7,0.473217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375325,0.0,0.0,0.0,0.0,0.377661,0.0,0.0
7831,1,327,8,1.14555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111083,0.0,0.0,0.0,0.0,1.172516,0.0,0.0
7832,1,327,9,1.212568,0.058319,0.037358,0.115802,0.0,0.0,0.0,0.0,1.230548,0.0,0.096637,0.0,0.0,1.024694,0.0,0.154836
7833,1,327,10,1.085005,1.148767,1.108121,1.146285,0.0,0.0,0.0,0.0,1.1408120000000002,0.0,1.166934,0.0,0.0,0.0,0.0,1.151972
7834,1,327,11,0.0,1.111865,1.082551,1.109667,0.0,0.0,0.0,0.0,0.0,0.0,1.1437469999999998,0.0,0.0,0.0,0.0,1.12874
7835,1,327,12,0.0,0.914799,0.783075,0.911302,0.0,0.0,0.0,0.0,0.0,0.0,0.607196,0.0,0.0,0.0,0.0,1.164235
7836,1,327,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0467110000000002,0.0,0.0,0.5620689999999999
7837,1,327,14,0.0,0.0,0.0,0.0,0.620095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05578,0.0,0.0,0.0
7838,1,327,15,0.0,0.0,0.0,0.0,0.958056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925012,0.0,0.0,0.0
7839,1,327,16,0.0,0.0,0.0,0.0,0.999617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,1,327,17,0.0,0.0,0.0,0.0,0.30939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7841,1,327,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,1,327,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,1,327,20,0.0,0.0,0.0,0.0,0.0,0.552321,0.5067520000000001,1.023419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7844,1,327,21,0.0,0.0,0.0,0.0,0.0,1.069793,1.046343,1.056465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7845,1,327,22,0.0,0.0,0.0,0.0,0.0,1.068838,1.044677,1.166931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,1,327,23,0.0,0.0,0.0,0.0,0.0,1.180156,1.08571,0.022632,0.0,0.0,0.0,0.038,0.0,0.0,0.297107,0.0
7847,1,327,24,0.0,0.0,0.0,0.0,0.0,0.153256,0.0,0.0,0.0,1.097734,0.0,1.140004,0.0,0.0,1.09527,0.0
7848,1,328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100572,0.0,1.115644,0.0,0.0,1.100466,0.0
