hour_ending,cooling,poolpump,plugload,other,total,,,,,,
422,0.459153007,458.928288,1672.193855,3901.785662,6033.366958,,,,,,
423,16.98866128,414.977472,1545.706625,3606.648791,5584.321548,,,,,,
424,19.77496395,346.495968,1659.27752,3871.647547,5897.195999,,,,,,
425,11.82318994,288.235584,1918.693801,4476.952202,6695.704777,,,,,,
426,0,201.356064,1930.384054,4504.22946,6635.969578,,,,,,
427,0,153.3168,2340.088107,5460.205582,7953.610489,,,,,,
428,0,140.029344,1915.446483,4469.375128,6524.850955,,,,,,
429,0,112.43232,1993.14747,4650.677431,6756.257222,,,,,,
430,0,80.746848,2243.572468,5235.002425,7559.321741,,,,,,
431,0,56.21616,1849.694863,4315.95468,6221.865702,,,,,,
432,0,62.348832,1517.702024,3541.304724,5121.35558,,,,,,
433,0,66.43728,1401.014087,3269.032869,4736.484236,,,,,,
434,0,51.1056,1237.208247,2886.819242,4175.133089,,,,,,
435,0,64.393056,1084.623431,2530.788005,3679.804492,,,,,,
436,0,73.592064,1001.624424,2337.123655,3412.340143,,,,,,
437,0,72.569952,1136.393458,2651.584736,3860.548146,,,,,,
438,0,97.10064,1401.595078,3270.388516,4769.084234,,,,,,
439,0,178.8696,1421.522595,3316.886055,4917.278251,,,,,,
440,0,234.063648,1650.924818,3852.157908,5737.146373,,,,,,
441,0,286.19136,1959.884783,4573.064494,6819.140637,,,,,,
442,0,393.51312,1808.414566,4219.633987,6421.561672,,,,,,
443,0,474.259968,1902.880019,4440.053378,6817.193366,,,,,,
444,0,513.100224,1655.133118,3861.977275,6030.210617,,,,,,
445,0,477.326304,1655.366948,3862.522879,5995.216131,,,,,,
446,16.98866128,458.928288,1586.082822,3700.859919,5762.85969,,,,,,
447,40.53683385,414.977472,1559.049142,3637.781332,5652.34478,,,,,,
448,53.5328393,346.495968,1390.207886,3243.8184,5034.055092,,,,,,
449,36.82325163,288.235584,1691.053698,3945.791962,5961.904496,,,,,,
450,0,201.356064,2029.936849,4736.519315,6967.812228,,,,,,
451,0,153.3168,2187.808179,5104.88575,7446.010729,,,,,,
452,0,140.029344,2291.593719,5347.05201,7778.675073,,,,,,
453,0,112.43232,2252.121047,5254.949111,7619.502478,,,,,,
454,0,80.746848,2025.134017,4725.312706,6831.193571,,,,,,
455,0,56.21616,2236.120666,5217.614887,7509.951713,,,,,,
456,0,62.348832,1517.651664,3541.187216,5121.187712,,,,,,
457,0,66.43728,1303.193949,3040.785881,4410.41711,,,,,,
458,0,51.1056,1157.603484,2701.074795,3909.783879,,,,,,
459,0,64.393056,1105.371936,2579.201184,3748.966176,,,,,,
460,0,73.592064,1057.861938,2468.344522,3599.798524,,,,,,
461,0,72.569952,1128.189741,2632.442729,3833.202422,,,,,,
462,0,97.10064,1191.999922,2781.333152,4070.433714,,,,,,
463,0,178.8696,1051.267532,2452.957576,3683.094708,,,,,,
464,0,234.063648,1229.871169,2869.699394,4333.634211,,,,,,
465,0,286.19136,1585.031811,3698.407559,5569.63073,,,,,,
466,0,393.51312,1569.0866,3661.202067,5623.801787,,,,,,
467,0,474.259968,1881.285458,4389.66607,6745.211496,,,,,,
468,0,513.100224,1491.003376,3479.007877,5483.111478,,,,,,
469,0,477.326304,1666.72655,3889.028617,6033.081472,,,,,,
470,0.459153007,458.928288,2220.233396,5180.544591,7860.165429,,,,,,
471,25.32029677,414.977472,1660.85139,3875.319911,5976.46907,,,,,,
472,109.365338,346.495968,1506.825497,3515.92616,5478.612963,,,,,,
473,68.16915674,288.235584,1675.927533,3910.497576,5942.829849,,,,,,
474,0,201.356064,1844.842251,4304.631918,6350.830233,,,,,,
475,0,153.3168,2149.517356,5015.540497,7318.374653,,,,,,
476,0,140.029344,2728.787891,6367.171747,9235.988982,,,,,,
477,0,112.43232,3015.535106,7036.24858,10164.21601,,,,,,
478,0,80.746848,2450.866151,5718.687686,8250.300685,,,,,,
479,0,56.21616,1698.47754,3963.11426,5717.80796,,,,,,
480,0,62.348832,1365.920665,3187.148218,4615.417715,,,,,,
481,0,66.43728,1293.912518,3019.129209,4379.479007,,,,,,
482,0,51.1056,1181.403832,2756.608942,3989.118374,,,,,,
483,0,64.393056,1009.91874,2356.477059,3430.788854,,,,,,
484,0,73.592064,987.4983175,2304.162741,3365.253122,,,,,,
485,0,72.569952,1116.64209,2605.49821,3794.710251,,,,,,
486,0,97.10064,1271.911884,2967.794396,4336.80692,,,,,,
487,0,178.8696,1449.230915,3381.538801,5009.639316,,,,,,
488,0,234.063648,1608.999743,3754.332734,5597.396125,,,,,,
489,0,286.19136,1570.205695,3663.813288,5520.210342,,,,,,
490,0,393.51312,1496.904968,3492.778258,5383.196345,,,,,,
491,0,474.259968,1392.481897,3249.124426,5115.866291,,,,,,
492,0,513.100224,1374.207421,3206.483982,5093.791627,,,,,,
493,0,477.326304,1285.689315,2999.941735,4762.957355,,,,,,
494,0.459153007,458.928288,1182.866912,2760.022794,4402.277146,,,,,,
495,11.82318994,414.977472,1398.261268,3262.609626,5087.671557,,,,,,
496,86.06492425,346.495968,1351.853202,3154.324138,4938.738232,,,,,,
497,34.5913608,288.235584,1475.855666,3443.663221,5242.345832,,,,,,
498,0,201.356064,2069.542788,4828.933171,7099.832023,,,,,,
499,0,153.3168,2114.94668,4934.875586,7203.139066,,,,,,
500,0,140.029344,2113.93716,4932.52004,7186.486544,,,,,,
501,0,112.43232,1994.653248,4654.190912,6761.27648,,,,,,
502,0,80.746848,1964.021611,4582.717092,6627.485552,,,,,,
503,0,56.21616,1608.075497,3752.176159,5416.467816,,,,,,
504,0,62.348832,1315.635756,3069.816763,4447.801351,,,,,,
505,0,66.43728,1162.149437,2711.682021,3940.268738,,,,,,
506,0,51.1056,1211.297795,2826.361522,4088.764918,,,,,,
507,0,64.393056,1138.23213,2655.874969,3858.500154,,,,,,
508,0,73.592064,1189.80128,2776.202987,4039.596332,,,,,,
509,0,72.569952,1171.892539,2734.415925,3978.878416,,,,,,
510,0,97.10064,1277.375993,2980.543983,4355.020616,,,,,,
511,0,178.8696,1508.419551,3519.64562,5206.934771,,,,,,
512,0,234.063648,1754.26446,4093.283741,6081.61185,,,,,,
513,0,286.19136,1648.032734,3845.409712,5779.633806,,,,,,
514,0,393.51312,1551.682029,3620.5914,5565.786549,,,,,,
515,0,474.259968,1641.806412,3830.881627,5946.948007,,,,,,
516,0,513.100224,1503.402119,3507.938277,5524.44062,,,,,,
517,0,477.326304,1468.092999,3425.550331,5370.969634,,,,,,
518,0.459153007,458.928288,1320.785466,3081.832753,4862.005659,,,,,,
519,5.624624341,414.977472,1190.262202,2777.278472,4388.142771,,,,,,
520,2.953593377,346.495968,1334.756368,3114.431525,4798.637455,,,,,,
521,0.459153007,288.235584,1412.288899,3295.340763,4996.324399,,,,,,
522,0,201.356064,1850.908346,4318.786141,6371.050551,,,,,,
523,0,153.3168,2576.97359,6012.938377,8743.228768,,,,,,
524,0,140.029344,2218.994094,5177.652887,7536.676325,,,,,,
525,0,112.43232,2119.773785,4946.138833,7178.344938,,,,,,
526,0,80.746848,1994.101908,4652.904451,6727.753207,,,,,,
527,0,56.21616,1719.130361,4011.304175,5786.650695,,,,,,
528,0,62.348832,1357.656515,3167.865202,4587.870549,,,,,,
529,0,66.43728,1163.388304,2714.57271,3944.398295,,,,,,
530,0,51.1056,1145.909787,2673.789504,3870.804891,,,,,,
531,0,64.393056,1015.80084,2370.20196,3450.395856,,,,,,
532,0,73.592064,1083.888218,2529.07251,3686.552792,,,,,,
533,0,72.569952,1152.674992,2689.57498,3914.819924,,,,,,
534,0,97.10064,1288.606373,3006.748204,4392.455217,,,,,,
535,0,178.8696,1532.275296,3575.309025,5286.453921,,,,,,
536,0,234.063648,1867.112156,4356.595031,6457.770836,,,,,,
537,0,286.19136,1434.610184,3347.423762,5068.225305,,,,,,
538,0,393.51312,1301.486278,3036.801316,4731.800714,,,,,,
539,0,474.259968,1491.88158,3481.05702,5447.198568,,,,,,
540,0,513.100224,1202.853601,2806.658403,4522.612229,,,,,,
541,0,477.326304,1438.184578,3355.764016,5271.274899,,,,,,
542,0,458.928288,1300.052793,3033.456516,4792.437596,,,,,,
543,0,414.977472,939.5286838,2192.233595,3546.739751,,,,,,
544,0,346.495968,1114.451146,2600.386007,4061.333121,,,,,,
545,0,288.235584,1610.72185,3758.350984,5657.308418,,,,,,
546,0,201.356064,2097.007237,4893.016886,7191.380186,,,,,,
547,0,153.3168,2199.25784,5131.601628,7484.176268,,,,,,
548,0,140.029344,2167.062697,5056.479625,7363.571666,,,,,,
549,0,112.43232,1917.660581,4474.541355,6504.634256,,,,,,
550,0,80.746848,1661.900716,3877.768336,5620.4159,,,,,,
551,0,56.21616,1461.864188,3411.016439,4929.096787,,,,,,
552,0,62.348832,1090.882104,2545.391577,3698.622513,,,,,,
553,0,66.43728,1098.745631,2563.739806,3728.922717,,,,,,
554,0,51.1056,1066.59863,2488.730136,3606.434366,,,,,,
555,0,64.393056,941.1716895,2196.067276,3201.632021,,,,,,
556,0,73.592064,942.9444276,2200.203664,3216.740156,,,,,,
557,0,72.569952,1021.450768,2383.385125,3477.405844,,,,,,
558,0,97.10064,1022.526937,2385.896185,3505.523762,,,,,,
559,0,178.8696,1312.74906,3063.081139,4554.699799,,,,,,
560,0,234.063648,1532.235309,3575.215722,5341.51468,,,,,,
561,0,286.19136,1535.718859,3583.344004,5405.254222,,,,,,
562,0,393.51312,1278.788824,2983.840588,4656.142532,,,,,,
563,0,474.259968,1185.309079,2765.721183,4425.29023,,,,,,
564,0,513.100224,1501.44345,3503.36805,5517.911723,,,,,,
565,0,477.326304,1450.794531,3385.187239,5313.308074,,,,,,
566,0,458.928288,1222.56776,2852.658107,4534.154156,,,,,,
567,0,414.977472,1095.583289,2556.361007,4066.921768,,,,,,
568,0,346.495968,1347.489551,3144.142287,4838.127806,,,,,,
569,0,288.235584,1277.713515,2981.331535,4547.280634,,,,,,
570,0,201.356064,1558.545256,3636.605598,5396.506918,,,,,,
571,0,153.3168,2147.610468,5011.091091,7312.018359,,,,,,
572,0,140.029344,1729.560895,4035.642089,5905.232328,,,,,,
573,0,112.43232,1861.641228,4343.829532,6317.90308,,,,,,
574,0,80.746848,1651.424227,3853.323197,5585.494272,,,,,,
575,0,56.21616,1639.011921,3824.361149,5519.58923,,,,,,
576,0,62.348832,1493.443396,3484.701257,5040.493484,,,,,,
577,0,66.43728,1266.808524,2955.886556,4289.132361,,,,,,
578,0,51.1056,1037.544171,2420.9364,3509.586172,,,,,,
579,0,64.393056,973.1606472,2270.708177,3308.26188,,,,,,
580,0,73.592064,942.5767963,2199.345858,3215.514718,,,,,,
581,0,72.569952,998.4712944,2329.766354,3400.8076,,,,,,
582,0,97.10064,1051.665493,2453.88615,3602.652283,,,,,,
583,0,178.8696,1099.930835,2566.505282,3845.305717,,,,,,
584,0,234.063648,1282.21582,2991.836914,4508.116383,,,,,,
585,0,286.19136,1720.743151,4015.067353,6022.001864,,,,,,
586,0,393.51312,1664.489436,3883.808685,5941.811241,,,,,,
587,0,474.259968,1554.335346,3626.782475,5655.377789,,,,,,
588,5.624624341,513.100224,1700.813699,3968.565298,6188.103845,,,,,,
589,32.64621529,477.326304,1626.427159,3794.996703,5931.396381,,,,,,
590,143.2993438,458.928288,1518.170541,3542.397929,5662.796102,,,,,,
591,223.6396614,414.977472,1437.760949,3354.775548,5431.153631,,,,,,
592,206.1091183,346.495968,1238.870913,2890.698796,4682.174795,,,,,,
593,195.7323073,288.235584,1267.113606,2956.598414,4707.679912,,,,,,
594,108.7178234,201.356064,1484.004621,3462.677449,5256.755958,,,,,,
595,0,153.3168,1822.669223,4252.894853,6228.880876,,,,,,
596,0,140.029344,1849.786529,4316.168567,6305.98444,,,,,,
597,0,112.43232,1899.613007,4432.43035,6444.475677,,,,,,
598,0,80.746848,1539.357118,3591.833276,5211.937242,,,,,,
599,0,56.21616,1449.938648,3383.190179,4889.344988,,,,,,
600,0,62.348832,1345.711016,3139.992371,4548.05222,,,,,,
601,0,66.43728,1106.863736,2582.68205,3755.983066,,,,,,
602,0,51.1056,898.317672,2096.074568,3045.49784,,,,,,
603,0,64.393056,784.7974569,1831.194066,2680.384579,,,,,,
604,0,73.592064,859.8093971,2006.221927,2939.623388,,,,,,
605,0,72.569952,985.4027577,2299.273101,3357.245811,,,,,,
606,0,97.10064,898.8869963,2097.402991,3093.390628,,,,,,
607,0,178.8696,966.0526153,2254.122769,3399.044984,,,,,,
608,0,234.063648,1200.037639,2800.087823,4234.18911,,,,,,
609,0,286.19136,1258.887466,2937.404088,4482.482914,,,,,,
610,0,393.51312,1713.354181,3997.826422,6104.693722,,,,,,
611,0,474.259968,1719.716703,4012.672306,6206.648977,,,,,,
612,0,513.100224,1162.309705,2712.055978,4387.465906,,,,,,
613,0,477.326304,1378.018147,3215.375677,5070.720129,,,,,,
614,0,458.928288,1677.376692,3913.878948,6050.183927,,,,,,
615,0,414.977472,1528.549255,3566.614929,5510.141657,,,,,,
616,12.18842407,346.495968,1625.494509,3792.82052,5776.999421,,,,,,
617,0,288.235584,1417.745944,3308.073869,5014.055397,,,,,,
618,0,201.356064,1574.704906,3674.311448,5450.372418,,,,,,
619,0,153.3168,2064.248815,4816.580568,7034.146183,,,,,,
620,0,140.029344,2280.94752,5322.210879,7743.187743,,,,,,
621,0,112.43232,2071.226312,4832.861394,7016.520026,,,,,,
622,0,80.746848,1967.400797,4590.60186,6638.749505,,,,,,
623,0,56.21616,1553.932977,3625.843613,5235.99275,,,,,,
624,0,62.348832,1286.693605,3002.285079,4351.327516,,,,,,
625,0,66.43728,1258.227104,2935.863242,4260.527625,,,,,,
626,0,51.1056,1202.691194,2806.279454,4060.076248,,,,,,
627,0,64.393056,984.9601006,2298.240235,3347.593391,,,,,,
628,0,73.592064,951.4200913,2219.980213,3244.992368,,,,,,
629,0,72.569952,1077.43648,2514.018453,3664.024884,,,,,,
630,0,97.10064,1145.562551,2672.979287,3915.642478,,,,,,
631,0,178.8696,1366.604525,3188.743891,4734.218016,,,,,,
632,0,234.063648,1588.749806,3707.082881,5529.896335,,,,,,
633,0,286.19136,1543.786603,3602.16874,5432.146702,,,,,,
634,0,393.51312,1574.248546,3673.246608,5641.008274,,,,,,
635,0,474.259968,1410.858425,3292.002992,5177.121385,,,,,,
636,0,513.100224,1621.099526,3782.565561,5916.765311,,,,,,
637,0,477.326304,1335.455419,3116.062644,4928.844367,,,,,,
638,0,458.928288,1300.624649,3034.790847,4794.343783,,,,,,
639,0,414.977472,1303.325758,3041.093436,4759.396666,,,,,,
640,0,346.495968,1379.255885,3218.263731,4944.015584,,,,,,
641,0,288.235584,1404.976152,3278.277689,4971.489425,,,,,,
642,0,201.356064,2133.036152,4977.084355,7311.476571,,,,,,
643,0,153.3168,2190.316129,5110.737634,7454.370563,,,,,,
644,0,140.029344,2554.716997,5961.006326,8655.752666,,,,,,
645,0,112.43232,2262.646381,5279.508223,7654.586925,,,,,,
646,0,80.746848,1851.430753,4320.005091,6252.182693,,,,,,
647,0,56.21616,1611.716557,3760.671967,5428.604684,,,,,,
648,0,62.348832,1362.415577,3178.969681,4603.73409,,,,,,
649,0,66.43728,1153.814783,2692.234494,3912.486557,,,,,,
650,0,51.1056,1049.68104,2449.25576,3550.0424,,,,,,
651,0,64.393056,999.7509647,2332.752251,3396.896272,,,,,,
652,0,73.592064,979.3147445,2285.067737,3337.974546,,,,,,
653,0,72.569952,964.9010186,2251.43571,3288.906681,,,,,,
654,0,97.10064,1115.79449,2603.520476,3816.415605,,,,,,
655,0,178.8696,1290.504849,3011.177981,4480.55243,,,,,,
656,0,234.063648,1498.201718,3495.804008,5228.069373,,,,,,
657,0,286.19136,1254.85863,2928.003471,4469.053461,,,,,,
658,0,393.51312,1590.399143,3710.931333,5694.843595,,,,,,
659,0,474.259968,1121.970741,2617.931729,4214.162438,,,,,,
660,0,513.100224,1225.986545,2860.635272,4599.722041,,,,,,
661,0,477.326304,1278.327215,2982.763501,4738.41702,,,,,,
662,0,458.928288,1224.763098,2857.780562,4541.471949,,,,,,
663,0,414.977472,1162.812341,2713.228795,4291.018608,,,,,,
664,0.459153007,346.495968,1110.220717,2590.515006,4047.690844,,,,,,
665,0,288.235584,1182.007812,2758.018228,4228.261624,,,,,,
666,0,201.356064,1949.279403,4548.318607,6698.954074,,,,,,
667,0,153.3168,2395.167506,5588.72418,8137.208486,,,,,,
668,0,140.029344,2307.282879,5383.660052,7830.972275,,,,,,
669,0,112.43232,2418.506937,5643.182854,8174.122112,,,,,,
670,0,80.746848,2286.001147,5334.002676,7700.75067,,,,,,
671,0,56.21616,2317.075089,5406.508541,7779.79979,,,,,,
672,0,62.348832,1315.796909,3070.192788,4448.338529,,,,,,
673,0,66.43728,1085.994365,2533.986852,3686.418498,,,,,,
674,0,51.1056,930.11526,2170.26894,3151.4898,,,,,,
675,0,64.393056,985.8363725,2300.284869,3350.514298,,,,,,
676,0,73.592064,953.0064455,2223.681706,3250.280216,,,,,,
677,0,72.569952,986.2689574,2301.294234,3360.133143,,,,,,
678,0,97.10064,1057.673494,2467.90482,3622.678955,,,,,,
679,0,178.8696,1373.760745,3205.441737,4758.072082,,,,,,
680,0,234.063648,1408.086729,3285.5357,4927.686077,,,,,,
681,0,286.19136,1347.375813,3143.876896,4777.444068,,,,,,
682,0,393.51312,1389.481092,3242.122548,5025.11676,,,,,,
683,0,474.259968,1495.262539,3488.945924,5458.468431,,,,,,
684,0,513.100224,1372.928358,3203.499502,5089.528085,,,,,,
685,0,477.326304,1288.222221,3005.851849,4771.400375,,,,,,
686,0,458.928288,1379.933536,3219.844917,5058.706741,,,,,,
687,0,414.977472,1496.378071,3491.548833,5402.904377,,,,,,
688,2.786302677,346.495968,1484.288951,3463.340886,5296.912108,,,,,,
689,0.459153007,288.235584,1546.965477,3609.586114,5445.246328,,,,,,
690,0,201.356064,2406.686147,5615.60101,8223.64322,,,,,,
691,0,153.3168,2503.593379,5841.717884,8498.628063,,,,,,
692,0,140.029344,2548.794608,5947.187418,8636.01137,,,,,,
693,0,112.43232,2574.523611,6007.221759,8694.17769,,,,,,
694,0,80.746848,2141.547233,4996.943543,7219.237623,,,,,,
695,0,56.21616,1995.00994,4655.023194,6706.249295,,,,,,
696,0,62.348832,1505.414075,3512.632841,5080.395747,,,,,,
697,0,66.43728,1069.803481,2496.208122,3632.448882,,,,,,
698,0,51.1056,988.1506423,2305.684832,3344.941074,,,,,,
699,0,64.393056,954.3409472,2226.795543,3245.529547,,,,,,
700,0,73.592064,905.5316495,2112.907182,3092.030896,,,,,,
701,0,72.569952,990.9323351,2312.175449,3375.677736,,,,,,
702,0,97.10064,1169.201747,2728.137409,3994.439795,,,,,,
703,0,178.8696,1437.365993,3353.853983,4970.089576,,,,,,
704,0,234.063648,1644.619689,3837.445941,5716.129279,,,,,,
705,0,286.19136,1511.02713,3525.72997,5322.94846,,,,,,
706,0,393.51312,1284.534951,2997.248219,4675.296289,,,,,,
707,0,474.259968,1174.965042,2741.585098,4390.810109,,,,,,
708,0,513.100224,1371.855588,3200.996372,5085.952184,,,,,,
709,0,477.326304,1405.451408,3279.386619,5162.164331,,,,,,
710,11.82318994,458.928288,1559.988379,3639.972884,5670.712741,,,,,,
711,11.82318994,414.977472,1462.427853,3412.331657,5301.560173,,,,,,
712,19.77496395,346.495968,1438.143904,3355.669109,5160.083944,,,,,,
713,19.77496395,288.235584,1537.517725,3587.541358,5433.069631,,,,,,
714,0,201.356064,2457.902817,5735.106573,8394.365454,,,,,,
715,0,153.3168,2458.807831,5737.218272,8349.342903,,,,,,
716,0,140.029344,2468.036591,5758.752045,8366.817979,,,,,,
717,0,112.43232,2273.02567,5303.726564,7689.184554,,,,,,
718,0,80.746848,2094.20841,4886.48629,7061.441547,,,,,,
719,0,56.21616,1813.762682,4232.112924,6102.091766,,,,,,
720,0,62.348832,1492.219637,3481.845819,5036.414288,,,,,,
721,0,66.43728,1276.336721,2978.119016,4320.893018,,,,,,
722,0,51.1056,1111.674754,2593.907758,3756.688112,,,,,,
723,0,64.393056,943.8710097,2202.365689,3210.629755,,,,,,
724,0,73.592064,976.3082256,2278.052526,3327.952816,,,,,,
725,0,72.569952,1101.936838,2571.185956,3745.692747,,,,,,
726,0,97.10064,1015.944826,2370.537927,3483.583393,,,,,,
727,0,178.8696,1525.174473,3558.740437,5262.78451,,,,,,
728,0,234.063648,1581.875605,3691.043078,5506.982331,,,,,,
729,0,286.19136,1673.711527,3905.326897,5865.229784,,,,,,
730,0,393.51312,1283.245723,2994.240021,4670.998864,,,,,,
731,0,474.259968,1312.252664,3061.922883,4848.435516,,,,,,
732,0,513.100224,1163.151812,2714.020895,4390.27293,,,,,,
733,0.459153007,477.326304,1511.98894,3527.974192,5517.748589,,,,,,
734,14.60949262,458.928288,1266.542079,2955.264851,4695.344711,,,,,,
735,100.8828017,414.977472,1507.637087,3517.819869,5541.317229,,,,,,
736,140.8480187,346.495968,1413.279121,3297.651281,5198.274388,,,,,,
737,102.6097219,288.235584,1736.822678,4052.586248,6180.254232,,,,,,
738,10.92065682,201.356064,1746.695572,4075.623001,6034.595293,,,,,,
739,0,153.3168,2184.257767,5096.601456,7434.176023,,,,,,
740,0,140.029344,2000.726869,4668.362694,6809.118907,,,,,,
741,0,112.43232,2153.238304,5024.22271,7289.893334,,,,,,
742,0,80.746848,1998.397654,4662.92786,6742.072362,,,,,,
743,0,56.21616,1564.483491,3650.46148,5271.161131,,,,,,
744,0,62.348832,1418.194812,3309.121227,4789.664871,,,,,,
745,0,66.43728,1272.771201,2969.79947,4309.007951,,,,,,
746,0,51.1056,1203.789052,2808.841122,4063.735774,,,,,,
747,0,64.393056,996.870347,2326.03081,3387.294213,,,,,,
748,0,73.592064,1070.970763,2498.93178,3643.494608,,,,,,
749,0,72.569952,1242.074862,2898.174678,4212.819492,,,,,,
750,0,97.10064,1239.520043,2892.213433,4228.834115,,,,,,
751,0,178.8696,1100.802071,2568.538165,3848.209836,,,,,,
752,0,234.063648,1337.617351,3121.107153,4692.788152,,,,,,
753,0,286.19136,1447.41181,3377.294223,5110.897393,,,,,,
754,0,393.51312,1397.850999,3261.652331,5053.01645,,,,,,
755,0,474.259968,1639.177596,3824.747724,5938.185289,,,,,,
756,0,513.100224,1787.601245,4171.069572,6471.771041,,,,,,
757,0.459153007,477.326304,1555.580945,3629.688872,5663.055274,,,,,,
758,122.5930707,458.928288,1888.297228,4406.026865,6875.845452,,,,,,
