hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2611,3.075,3.15,3,2.959298,3.15,2.815928,3.075,3.075,3.075,2.784873,2.985931,2.987082,2.899284,2.957053,1.65,3.15,,
2612,0.28761,0.41961,0.009121,0,0.460262,0,0.099298,0.054459,0.106153,0,0,0,0,0,0.681038,0.590957,,
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2614,2.392036,2.205166,2.173486,2.134337,2.231551,2.012888,1.96049,1.93496,1.971601,1.985451,2.125118,2.126166,2.077639,2.143389,0,2.68214,,
2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.149119,0,,
2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2623,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0,0.45,,
2624,3.169488,2.901181,2.843517,2.764122,2.932175,2.602596,2.520896,2.494836,2.54215,2.569301,2.754639,2.75987,2.676239,2.800765,1.929398,3.884484,,
2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.088605,,
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2637,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2638,1.788627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2646,0,0,0,0,2.081737,0,0,0,0,0,0,0,0,0,0,0,,
2647,1.275,1.875,1.875,1.875,1.2,1.8,1.8,1.725,1.8,1.8,1.875,1.875,1.8,1.875,1.5,1.5,,
2648,1.686726,2.683252,2.602474,2.537995,1.429115,2.32533,2.214405,2.257406,2.262161,2.278909,2.545238,2.545441,2.468801,2.515129,2.029524,2.373953,,
2649,0.225,0.225,0.225,0.15,0.225,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,0.3,,
2650,2.882084,2.619713,2.56619,2.5837,2.633915,2.432579,2.35741,2.336555,2.387459,2.39889,2.58473,2.583419,2.533116,2.592948,2.109513,3.464073,,
2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2658,2.20875,2.060777,0,0,2.084336,0,0,0,0,0,0,0,0,0,0,2.385586,,
2659,0,0,1.875,0.975,0,0,0,0,0,0,0.9,0.975,0,1.575,0,0,,
2660,1.125,1.05,1.276056,2.14159,1.05,2.925,2.7,2.625,2.7,2.7,2.206921,2.139732,3.225,1.557257,1.425,1.2,,
2661,2.118796,1.935552,1.838675,1.782664,1.980649,1.56843,1.692462,1.719577,1.710381,1.749042,1.762743,1.776785,1.376192,1.800426,2.287658,2.257248,,
2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2672,2.325,2.25,2.25,2.25,2.25,2.25,2.175,2.175,2.175,2.175,2.25,2.25,2.25,2.25,1.65,2.4,,
2673,1.349637,1.172714,1.117217,1.064913,1.196038,0.895968,0.887142,0.862007,0.907537,0.941572,1.045982,1.051443,0.972157,1.069957,0.912488,1.60461,,
2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2683,1.425,1.35,1.35,1.35,1.35,1.275,0.375,0.375,0.375,1.275,1.35,1.35,1.275,1.35,0,1.425,,
2684,3.036699,2.753043,2.70506,2.617864,2.802175,2.467154,3.278359,3.235281,3.28765,2.422251,2.59606,2.603606,2.557551,2.609685,2.935992,3.409873,,
2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2687,3.04894,2.733459,2.698967,2.637148,2.794001,2.456173,2.387327,2.352721,2.390423,2.416906,2.612572,2.615854,2.52279,2.622092,0.45,3.39723,,
2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.640286,0,,
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2697,3.375,3.314712,3.256264,3.198612,3.327807,3.036439,2.954477,2.928167,2.971263,3.002398,3.171336,3.182884,3.090862,3.192876,2.299146,3.45,,
2698,0.633567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80762,,
2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2720,3.720961,3.825,3.779309,3.724868,3.825,3.561045,3.455329,3.589258,3.642065,3.676221,3.712636,3.722742,3.67609,3.744295,2.9995,3.825,,
2721,0,0.009473,0,0,0.050624,0,0,0,0,0,0,0,0,0,0,0.190102,,
2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2733,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81538,,
2734,0.685563,1.95,0.675,0,1.95,0,0,0,0,0,0,0,0,0,0,0,,
2735,0,0.063131,1.427435,2.06907,0.075795,0,0,0,0,0,2.049977,2.055697,0,2.065653,0,0,,
2736,0,0,0,0,0,1.875,0,0,0,0,0,0,2.115793,0,0,0,,
2737,0,0,0,0,0,0.197073,0,0,0,0,0,0,0,0,0,0,,
2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2739,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0,0,0,0,0,0,,
2740,2.586178,2.388837,2.233974,2.188734,2.407701,1.936519,3.777366,3.695001,3.75306,3.793759,2.164634,2.169794,1.978065,2.181694,3.21437,3.228659,,
2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2746,1.95,1.875,1.875,1.8,1.875,1.8,1.725,1.725,1.725,1.725,1.8,1.8,1.8,1.8,1.5,2.25,,
2747,2.078783,1.742357,1.691118,1.697636,1.773669,1.490751,1.479486,1.442353,1.48719,1.526202,1.668014,1.6784,1.568079,1.685187,1.2984,2.020625,,
2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2756,3.15,3.075,3.075,3.075,3.075,3.075,3,3,3,3,3.075,3.075,3.075,3.075,2.775,3.15,,
2757,4.5,4.5,4.5,4.5,4.5,4.417411,4.268477,4.158629,4.244498,4.299356,4.5,4.5,4.5,4.5,3.118198,4.5,,
2758,1.256233,0.560572,0.479796,0.270371,0.641858,0,0,0,0,0,0.202013,0.222559,0.012527,0.240599,0,1.895529,,
2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2765,1.125,1.125,1.05,1.05,1.125,0,0,0,0,0,1.05,1.05,0,1.05,0,1.125,,
2766,0.892053,0.797439,0.848728,0.804338,0.816746,2.267732,2.212546,2.180596,2.204451,2.223782,0.781864,0.789708,2.292403,0.791729,0,1.039961,,
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,,
2768,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807245,1.5,,
2769,1.239766,2.082475,1.65,1.2,2.099359,0,0,0,0,0,0.225,1.2,0,1.2,0,0.865399,,
2770,0,0,0.563759,0.976615,0,0,0,0,0,0,1.935249,0.962312,0,0.961161,0,0,,
2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2776,0,0,0,0,0,2.212216,0,0,0,0,0,0,2.219203,0,0,0,,
2777,0,0,0,0,0,0,2.302507,2.267795,2.282893,2.301178,0,0,0,0,0,0,,
2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2792,0.825,0.75,0.675,0.675,0.75,0.375,0.3,0.3,0.375,0.375,0.675,0.6,0.45,0.675,0.525,0.825,,
2793,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.488858,4.5,,
2794,2.273721,1.644552,1.572165,1.294803,1.732807,0.604504,0.218584,0.184241,0.436235,0.404137,1.479711,1.316978,1.1863,1.507466,0,2.83931,,
2795,4.144705,3.786984,3.77383,3.687875,3.855562,3.674132,3.76504,3.750506,4.015821,3.956202,3.820719,3.64266,3.847011,3.831701,3.396344,4.296306,,
2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2804,1.65,1.575,1.575,1.575,1.575,1.5,1.5,1.5,1.5,1.5,1.575,1.575,1.575,1.575,1.275,1.725,,
2805,4.5,4.5,4.5,4.5,4.5,4.328822,4.19694,4.112367,4.158188,4.204439,4.466462,4.5,4.296322,4.494753,3.313974,4.5,,
2806,0.712245,0.255311,0.195343,0.057663,0.326805,0,0,0,0,0,0,0.016147,0,0,0,1.138397,,
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2818,0.9,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1.2,,
2819,2.290454,3.821858,3.789709,3.446746,2.248155,3.305703,3.233964,3.431312,3.466214,3.243536,3.392738,3.42536,3.315242,3.40296,1.65,2.189181,,
2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208557,0,,
2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2829,1.95,1.575,1.575,1.65,1.875,1.575,1.575,1.425,1.425,1.575,1.575,1.65,1.575,1.575,1.125,1.95,,
2830,3.774434,2.903901,2.865073,2.921972,3.46456,2.779487,2.658771,2.512335,2.554077,2.668256,2.914243,2.872864,2.796368,2.932088,2.03432,4.189805,,
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2840,2.828725,2.592789,2.566107,2.504092,2.626314,2.375147,2.315599,2.28536,2.312992,2.321088,2.459113,2.478819,2.388135,2.46306,0,3.028465,,
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.813038,0,,
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2853,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,,
2854,0.746669,0.675,0.675,0,1.95,0,0,0,0,0,0,0,0,0,0,0.575763,,
2855,0,1.452256,1.445616,2.062225,0.100581,0,0,0,0,0,0,2.03585,0,0,0,0,,
2856,0,0,0,0,0,0,1.875,0,0,1.2,2.064421,0,1.875,2.057914,0,0,,
2857,0,0,0,0,0,2.412288,0.235623,2.37179,2.392054,0.963993,0,0,0.220693,0,0,0,,
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2864,0.525,0.375,0.375,0.375,0.45,0.225,0.3,0.225,0.225,0.3,0.375,0.375,0.3,0.375,0.225,0.525,,
2865,3.875928,3.505284,3.33076,3.382907,3.455616,2.999041,3.168722,2.861789,2.895349,3.095054,3.393117,3.453657,3.257263,3.383154,3.08525,4.195664,,
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2876,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,,
2877,2.145635,2.155939,2.165845,0,2.202836,0,0,0,0,0,0,0,0,0,0,1.725669,,
2878,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,,
2879,0,0,0,1.788222,0,0,0,0,0,0,0,0,0,0,0,0,,
2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2883,0,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,,
2884,0,0,0,0,0,0,0,0,0,0,0,0.456659,0,0,0,0,,
2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2886,0,0,0,0,0,0,0,0,0,0,2.197321,0,0,2.025,0,0,,
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164046,0,0,,
2888,2.358384,2.116725,2.121847,1.949379,2.176768,3,2.925,2.925,2.925,2.925,1.972738,2.012172,2.925,1.96302,2.7,2.536663,,
2889,0,0,0,0,0,1.016601,1.006691,0.91539,0.93583,0.966954,0,0,1.02789,0,0.398417,0,,
2890,1.899947,1.712432,1.711941,0,1.755519,1.67874,0,0,0,0,1.722021,1.713328,0.675,1.713111,0,2.02088,,
2891,0,0,0,1.987009,0,0,2.002897,2.038663,1.965674,1.985465,0,0,1.331069,0,0,0,,
2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2897,0.75,0.675,0.675,0.6,0.75,0.6,0.525,0.45,0.525,0.525,0.675,0.675,0.525,0.675,0.9,0.825,,
2898,4.5,4.5,4.5,4.42157,4.5,4.463646,4.125309,4.038787,4.091692,4.11818,4.5,4.5,4.260579,4.5,3.957739,4.5,,
2899,0.758216,0.329072,0.276753,0,0.331024,0,0,0,0,0,0.056105,0.100327,0,0.062458,0,1.653816,,
2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2901,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2902,1.422601,2.280271,2.26605,2.20181,2.318564,0,0,0,0,0,2.158228,2.181487,0,2.161999,0,2.169839,,
2903,0,0,0,0,0,2.161181,0,0,0,0,0,0,2.156738,0,0,0,,
2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2908,0,0,0,0,0,0,2.178497,0,0,0,0,0,0,0,0,0,,
2909,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,,
2910,0,0,0,0,0,0,0,0,0,0.531324,0,0,0,0,0,0,,
2911,0,0,0,0,0,0,0,0,2.192026,0,0,0,0,0,0,0,,
2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2913,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,,
2914,2.496945,1.963138,1.65,1.2,1.997242,0,0,3.325718,0,0,0,0.075,0,0,2.998732,2.290415,,
2915,0,0,0.351245,0.746728,0,0,0,0,0,0,0,1.853088,0,0,0,0,,
2916,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0.825,0,0,,
2917,0,0,0,0,0,2.43334,1.8,0,1.8,1.8,1.282435,0,2.429932,1.279035,0,0,,
2918,0.75,0,0,0,0,0,0.961543,0,0.920452,0.959258,0,0,0,0,0,1.875,,
2919,1.698024,2.319064,2.248979,2.191821,2.35176,0,0,0,0,0,0,2.172762,0,0,0,0.238566,,
2920,0,0,0,0,0,0,0,1.725,0,0,1.725,0,0,1.725,0,0,,
2921,0,0,0,0,0,0,0,0.502818,0,0,0.431765,0,0,0.41802,0,0,,
2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
