"ANON_ACCT_ID","ANON_SA_ID","ANON_SERVPNT_ID","MultiFam","MasterMeter"
7685615714,7616920629,8622310041,INDIV,Other
7689215706,8667120673,1787510041,INDIV,Other
7689215706,9521920752,8073610005,INDIV,Other
7689315866,4362721730,5504710140,MISSING,Other
7698115747,5982420792,7468210107,INDIV,Other
7698115747,6332520792,2751910025,INDIV,Other
7699415722,1446220629,6696510045,MISSING,Other
7703815838,8262820800,7785210017,INDIV,Other
7704315848,6522820793,6991810092,MISSING,Other
7706415871,0439432787,5072410161,MISSING,Other
7706415871,6054927138,5072410161,MISSING,Other
7707015738,0004620778,7669410105,INDIV,Other
7707015738,0209320778,5567510074,INDIV,Other
7708915764,5569220697,6200710066,INDIV,Other
7708915764,9925220552,0425110039,INDIV,Other
7709315804,0739420262,0451710067,INDIV,Other
7709315804,1313720660,7192410014,INDIV,Other
7711215829,1492620730,9838610042,INDIV,Other
7711215829,3968620347,4908410016,INDIV,Other
7713915874,8165431082,3967610026,MULTI,Other
7713915874,8936231068,0210910063,MULTI,Other
7717215720,1484020663,3111110111,INDIV,Other
7717515704,4501420770,0943910027,INDIV,Other
7717715787,5753320269,5642710087,INDIV,Other
7717715787,7911020508,5250510053,INDIV,Other
7720615837,3650520648,8609710057,MISSING,Other
7720615837,8443020772,8609710057,MISSING,Other
7720615837,9557220572,5316410030,MISSING,Other
7722615756,2588020672,7154010092,INDIV,Other
7722615756,3902420458,1040410064,INDIV,Other
7724115791,4019020645,2713610016,MISSING,Other
7724115791,6324620620,2229310103,MISSING,Other
7725215797,1720420797,4831910018,INDIV,Other
7725215797,2141620797,1763710100,INDIV,Other
7726215766,9187420491,5056910061,INDIV,Other
7728115822,7031623567,2258110066,INDIV,Other
7728115822,9646523575,7604710093,INDIV,Other
7733715713,5433820851,5517710026,INDIV,Other
7733715713,5448520851,2989010110,INDIV,Other
7734415693,1352820779,5587310110,INDIV,Other
7734415693,4145220507,4352310078,INDIV,Other
7735715767,1207020620,5058410031,INDIV,Other
7735815868,0714031259,0956910015,INDIV,Other
7735815868,0822534520,3153510038,MULTI,Other
7735815868,1913734520,0638010069,MULTI,Other
7735815868,9582231263,3569710097,INDIV,Other
7737215797,2881820292,8754610102,INDIV,Master
7739615771,1652520449,9034910098,INDIV,Other
7739615771,5715520792,5150110004,INDIV,Other
7741115810,1799120810,5935410064,INDIV,Other
7741115861,1136737682,2666810130,MISSING,Other
7741115861,2958834540,2666810130,MISSING,Other
7741115861,8721420857,2666810130,MISSING,Other
7745115790,6302120633,5523610092,INDIV,Other
7747115712,1671027056,3355310066,INDIV,Other
7747115712,8166227044,6684910029,INDIV,Other
7747515785,2026726406,0957510084,INDIV,Other
7747515785,2401720823,6210810103,INDIV,Other
7747515785,8138426409,3073010001,INDIV,Other
7747515785,9890630695,0402310056,INDIV,Other
7747915852,9644720811,2571210107,MISSING,Other
7749115771,3615521261,0114910041,INDIV,Other
7749115771,6231821270,8478110008,INDIV,Other
7750115814,9618320835,5004010070,MISSING,Other
7752715848,7899820791,4655710040,MISSING,Other
7755415831,6906820884,0676310105,INDIV,Other
7758615821,1672220593,5036810110,INDIV,Other
7758615821,5950920377,9573710023,INDIV,Other
7760915830,0786120285,6754210037,INDIV,Other
7760915830,6535720701,6751010071,INDIV,Other
7763815776,0900320834,9836710030,INDIV,Other
7763915827,0984520777,2595910102,INDIV,Other
7763915827,5021226311,0899910035,INDIV,Other
7763915827,9109326303,8001810000,INDIV,Other
7765215781,5684433559,4498410046,INDIV,Other
7765215781,7020333578,4624010012,INDIV,Other
7766915873,5221529675,7701710052,INDIV,Other
7769115761,7212320643,2537210030,INDIV,Master
7770415811,3531920331,7383510039,INDIV,Other
7772415707,2952020402,4602510021,INDIV,Other
7772415707,5711620530,4791910058,INDIV,Other
7772415707,7474820637,4602510021,INDIV,Other
7772415707,8513820583,4791910058,INDIV,Other
7773415735,3541020463,9572310060,INDIV,Other
7774115803,9885020491,3074010076,INDIV,Other
7775715688,1540336249,1470710078,INDIV,Other
7775715688,7668736258,1230010019,INDIV,Other
7778215820,7829822808,0640910064,INDIV,Other
7779715798,3243720617,4258310112,INDIV,Other
7781115700,2049220348,4227210064,INDIV,Other
7782615783,3337920595,6227710095,INDIV,Other
7782615783,9881020343,5138710026,INDIV,Other
7785615872,1269428245,8959010105,MULTI,Other
7785615872,3803128233,8959010105,MULTI,Other
7785615872,6846128243,9701810074,MULTI,Other
7785615872,8072128239,9701810074,MULTI,Other
7785915715,2241920306,4808310056,INDIV,Other
7785915715,5860020442,2117110081,INDIV,Other
7787815797,4577720803,1820910034,INDIV,Other
7789315697,4094320696,2521410056,INDIV,Other
7789315697,9809020829,7110910021,INDIV,Other
7791415723,9238720618,9635310106,INDIV,Other
7791515874,8125331080,5608810155,MISSING,Other
7795215708,1599820505,6575710036,MISSING,Other
7795515797,6668120746,9748610100,MISSING,Other
7796515809,0722320274,4140610075,INDIV,Other
7799715820,7798320744,4999610007,INDIV,Other
7799715820,7844720881,2822410042,INDIV,Other
7801215862,1124320866,3921510095,INDIV,Other
7801215862,1736520866,0158210012,INDIV,Other
7804115759,0843820467,4308410027,INDIV,Other
7804115759,3813620423,4940310060,INDIV,Other
7809015860,1256320863,2142810113,INDIV,Other
7816615875,0703532436,3662610006,MISSING,Other
7817815810,6316820812,8396910111,INDIV,Other
7824115701,0118620853,6091910107,INDIV,Other
7824115701,0449420853,9053710020,INDIV,Other
7824615805,3561420283,3417510083,INDIV,Other
7824615805,7194220374,6213010002,INDIV,Other
7825415857,4080020836,1923010115,MISSING,Other
7825415857,4738534555,1923010115,MISSING,Other
7830015696,9154620518,7151510023,INDIV,Other
7830115792,5655120838,5597710054,INDIV,Other
7830115792,8138720832,0189210081,INDIV,Other
7834215849,5853720829,0302410007,MISSING,Other
7834215849,6266920798,9065710082,MISSING,Other
7836015871,4826227137,0114410103,INDIV,Other
7836015871,4932327140,3369010071,INDIV,Other
7837415796,2817820407,5002710001,INDIV,Other
7837715734,4966120348,2286210083,INDIV,Other
7837715734,4999620357,2321510087,INDIV,Other
7838515875,7011732452,8925910076,INDIV,Other
7838915854,6851120821,6860110091,INDIV,Other
7838915854,6911920821,5529710003,INDIV,Other
7841415846,4027820780,1285810070,MULTI,Other
7843915725,3085721636,7867810065,MULTI,Other
7843915725,6740021642,8494510097,MULTI,Other
7844415875,3140332446,5044510109,MISSING,Other
7846815767,0569120483,8040310105,MULTI,Other
7850715862,0737920866,0890210034,INDIV,Other
7850715862,1380220866,8012410027,INDIV,Other
7856215810,1135220587,1109310082,INDIV,Other
7858815744,6928920545,5152410072,INDIV,Other
7858815744,7091920568,4263010040,INDIV,Other
7858915813,9224620680,4000110024,INDIV,Other
7860115726,1331020380,1925910007,INDIV,Other
7860415702,8072820326,7567710094,MISSING,Other
7863415757,0441620437,4739010104,INDIV,Other
7863415757,8063220573,3401110071,INDIV,Other
7863715847,3267021693,8320510059,INDIV,Other
7869315875,6313232445,6696510045,MISSING,Other
7872215828,5982020884,5226510038,MULTI,Other
7872715819,5744232853,2011510111,INDIV,Other
7872715819,8719232844,4343310083,INDIV,Other
7873415795,6753520372,7736910097,INDIV,Other
7876615697,2575031382,8793110065,INDIV,Other
7876615697,8353231377,6314410035,INDIV,Other
7876715769,2510720293,9116610093,INDIV,Other
7876715769,3419920357,6553310061,INDIV,Other
7879015862,0544220866,6216010072,MISSING,Other
7879615828,3334720410,4182810066,INDIV,Other
7879615828,8860320293,0961710054,INDIV,Other
7879615828,8910020396,1068410105,INDIV,Other
7881215871,2407327126,8457110016,INDIV,Other
7881215871,9649727132,3484710086,INDIV,Other
7882515693,0691320629,9962710038,INDIV,Other
7882515693,3237420499,0218010071,INDIV,Other
7882515693,3302620521,0218010071,INDIV,Other
7882515693,5921420461,9962710038,INDIV,Other
7883215702,1398720384,7669310077,INDIV,Other
7883615755,0255020394,3004110068,INDIV,Other
7883615755,1228920587,9056910029,INDIV,Other
7883715840,7269520494,6822510099,INDIV,Other
7884115749,5570720439,9384210058,MISSING,Other
7884115749,6110236024,9384210058,MISSING,Other
7886715879,2334937050,1538210057,MULTI,Other
7886715879,6360437049,1572310023,MULTI,Other
7893315860,9436020852,3786610120,MISSING,Other
7893615779,0840724904,2422410060,INDIV,Other
7895515689,0351620626,2684910101,INDIV,Other
7895515689,0522920336,4678210020,INDIV,Other
7895515718,3726927084,4467210092,INDIV,Other
7895515718,5572827104,9641810008,INDIV,Other
7898115711,9293120772,6178810089,MISSING,Other
7899015816,1160720294,4892310109,INDIV,Other
7899015816,8996220579,2741810027,INDIV,Other
7901215876,1552733669,8978010043,INDIV,Other
7901215876,3550033689,0307410074,INDIV,Other
7906415792,3272720727,3869910011,INDIV,Other
7909315719,2243420671,4749010006,INDIV,Other
7910415851,2055020553,5238410110,MISSING,Other
7910415851,2598920626,4603210098,MISSING,Other
7910415851,3900436518,5238410110,MISSING,Other
7910415851,6723920790,2383510038,MISSING,Other
7911215753,0613620264,4467410044,INDIV,Other
7911215753,0929820294,6767310075,INDIV,Other
7911615734,2693320407,9526710108,INDIV,Other
7911615734,2849520740,2302510027,INDIV,Other
7912415769,7725420459,2284310012,MISSING,Other
7915015788,7721820542,6912910094,INDIV,Other
7915015788,8169320679,6285110013,INDIV,Other
7915615761,5852220584,6204910020,INDIV,Other
7915615761,7568520365,2392210054,INDIV,Other
7916215831,9183120506,6927110079,MISSING,Other
7916815875,9632932446,6570710035,INDIV,Other
7921615771,3031220493,5978810082,INDIV,Other
7922915847,6410620786,4976610001,INDIV,Other
7922915847,6456020786,6404010085,INDIV,Other
7923815823,5758320493,5558210094,INDIV,Other
7923815823,7033520805,2793810015,INDIV,Other
7924115875,5410132446,2160510085,MULTI,Other
7926215718,4572920919,1352410110,INDIV,Other
7926215718,5507020933,9695710072,INDIV,Other
7929515776,2566420513,1849110019,MISSING,Other
7929515776,4800420598,2836510046,MISSING,Other
7931215861,0514220858,5180110104,INDIV,Other
7931215861,0745720858,7156910019,INDIV,Other
7932415862,0501320866,9881510040,INDIV,Other
7932415862,0515620866,4061310034,INDIV,Other
7932515833,0830720692,8331410025,INDIV,Other
7932515833,1064620539,1287810114,INDIV,Other
7934815681,3382020872,9098410033,INDIV,Other
7934815681,3751320872,9014410061,INDIV,Other
7934815681,4893336180,9014410061,INDIV,Other
7937515709,2432729311,5962610013,INDIV,Other
7937515709,5696330357,1178010045,INDIV,Other
7937515709,6755929329,1178010045,INDIV,Other
7938515877,7520534756,2405410061,INDIV,Other
7938515877,8179734768,0943910027,INDIV,Other
7939115686,0423920379,5185410005,INDIV,Other
7939115686,3784620653,1869510051,INDIV,Other
7939115686,8260120401,9378210003,INDIV,Other
7939415823,5075120875,1573310029,INDIV,Other
7939415823,6736920430,4554910111,INDIV,Other
7946415867,5330222995,4618910147,MISSING,Other
7947815829,6223120506,9439510054,INDIV,Other
7947815829,9274920649,5080010086,INDIV,Other
7947915684,9021520361,3672010059,INDIV,Other
7948115782,0493520332,6997710111,INDIV,Other
7948115782,5737020717,4701110080,INDIV,Other
7948215693,1987820768,7492210040,INDIV,Other
7948215693,7686820369,4127610006,INDIV,Other
7948715753,4507520715,8361110021,INDIV,Other
7948715753,8449120881,5293410103,INDIV,Other
7949015866,3810222644,1836110089,INDIV,Other
7949015866,4215121769,8332610008,INDIV,Other
7949015866,6493021767,1836110089,INDIV,Other
7950515786,1193422286,2933310051,INDIV,Other
7950515786,6319520283,2322610083,INDIV,Other
7954115784,7210520866,6974210078,INDIV,Other
7954115784,7594820866,8054810012,INDIV,Other
7955015825,0081420449,9027510040,MISSING,Other
7955615721,7306920885,6220610014,INDIV,Other
7957015806,1134224792,5209010083,MULTI,Other
7960315715,6004420586,1494810100,INDIV,Other
7960315715,9529820270,5250610062,INDIV,Other
7960915687,4280120734,4136710094,INDIV,Other
7963315710,0799120280,5156710098,MULTI,Other
7963415835,2451020538,9620210049,INDIV,Master
7965115695,7969020839,4913110057,INDIV,Other
7965115695,8201220839,9735410023,INDIV,Other
7969315780,2693821179,3398610007,MULTI,Other
7969315780,4688321375,9446410041,MULTI,Other
7969915856,2867329097,2693210021,INDIV,Other
7969915856,8499520831,8982110080,INDIV,Other
7972315773,4376120557,7453510107,INDIV,Other
7972315773,9874420433,9966210056,INDIV,Other
7973715830,6240420787,8747610044,INDIV,Other
7975215852,5082020812,2571210107,MISSING,Other
7978515707,7928520696,1284610114,MISSING,Other
7981915693,1303721317,4526110015,INDIV,Other
7981915693,8278321331,6858910055,INDIV,Other
7988315803,0607820759,9388810075,INDIV,Other
7988315803,9908520281,8067210044,INDIV,Other
7989615722,3621520629,2993210074,MULTI,Other
7989615722,7059120388,8094510042,MULTI,Other
7990315727,3364420854,4088510032,MULTI,Other
7990315727,3452720854,5453410067,MULTI,Other
7991315728,3821320283,9399510037,INDIV,Other
7991315872,4102428255,3359010077,INDIV,Other
7991315872,6466928284,5393210109,INDIV,Other
7991515867,2138322992,1214610146,MISSING,Other
7996015713,4813620397,3429710094,MISSING,Other
7998415859,5834920847,1543810053,INDIV,Other
7998415859,6484220847,2476010081,INDIV,Other
7998515875,8031332445,5548110105,INDIV,Other
7999315771,6271520493,0564710057,INDIV,Other
7999315771,8939620637,3464810021,INDIV,Other
7999315777,4007620287,1232310078,INDIV,Other
7999315777,6116620656,7583210044,INDIV,Other
8000815798,2158720440,2113210022,INDIV,Other
8007115820,1508520310,2813610041,INDIV,Other
8007115820,4982920692,7411010076,INDIV,Other
8007115878,8970233671,3802610070,INDIV,Other
8007515691,5011920694,6809310075,INDIV,Other
8007515691,6463420564,7375910024,INDIV,Other
8008215740,6769620383,5848510082,INDIV,Other
8008215740,8736120298,3111110111,INDIV,Other
8009715866,3943621794,3257110024,INDIV,Other
8009715866,5330821810,4855110049,INDIV,Other
8012515850,3284520802,3766710021,INDIV,Other
8012515850,4197920802,0798010054,INDIV,Other
8012515874,6515431149,4132510016,INDIV,Other
8012515874,9488731156,3858810097,INDIV,Other
8016115845,6513837330,5217610004,MULTI,Other
8016115845,7835537334,5669610087,MULTI,Other
8017215875,8261532435,9849610075,MULTI,Other
8019715786,5015720555,3713410091,INDIV,Other
8019715786,5629220401,6458210058,INDIV,Other
8023015686,7065420748,8158410015,INDIV,Other
8023015686,8137020643,0742510100,INDIV,Other
8024615825,7274820621,7789510057,INDIV,Other
8025615712,7516920324,8750710012,INDIV,Other
8025615712,8528020491,1332510096,INDIV,Other
8031115807,0766120827,3346610104,MISSING,Other
8033415844,0504620642,1383510046,MISSING,Other
8033415844,7337020728,8715710072,MISSING,Other
8038315843,1368120497,3231410073,INDIV,Other
8038315843,8834720382,8450410025,INDIV,Other
8038915706,0001720276,9362510066,INDIV,Other
8038915706,9965420648,6445410100,INDIV,Other
8040015821,0142723031,0447310021,INDIV,Other
8040015821,6029523043,6529210049,INDIV,Other
8041015871,6007327142,6438610016,INDIV,Other
8041015871,7771527143,8646410081,INDIV,Other
8047615717,5923720774,6175710059,MULTI,Other
8047615717,6699120774,1210410094,MULTI,Other
8053015874,5109131125,9635310106,INDIV,Other
8053915782,1825520666,6298010093,INDIV,Other
8053915782,3194620510,1282410010,INDIV,Other
8055215836,4887520446,6937110036,INDIV,Other
8056515709,2440720725,8972410004,INDIV,Other
8056515709,4345720364,1595210082,INDIV,Other
8063715695,2274220476,0061410026,INDIV,Other
8063715695,5082420517,2480010057,INDIV,Other
8063815724,1595520716,2592310100,INDIV,Other
8063815724,6803420532,8173710014,INDIV,Other
8064015841,4909520877,5820610107,INDIV,Other
8070815798,1722320503,3674810009,MISSING,Other
8072615696,4644020470,7883010073,INDIV,Other
8073615762,2914920476,2509510002,INDIV,Other
8078015799,4528920760,3910810109,INDIV,Other
8079815695,7650320652,6736710031,INDIV,Other
8081615838,2654420488,7879610034,INDIV,Other
8081615838,7113320330,9074210000,INDIV,Other
8085115873,2078929716,6812610109,INDIV,Other
8085115873,4621035342,6812610109,INDIV,Other
8086715800,6365120735,9633110027,INDIV,Other
8088515728,5393320466,4009910028,INDIV,Other
8091115714,2208220491,3412110029,MISSING,Other
8093415797,1596420708,4896210061,INDIV,Other
8098615684,0773920615,0152810026,INDIV,Other
8098615684,6718020607,0866810056,INDIV,Other
8098815847,7128420786,4008510051,MISSING,Other
8099515829,8840420643,2630610055,INDIV,Other
8107115871,4149227153,8911510052,INDIV,Other
8107115871,7313127145,5846910086,INDIV,Other
8107615725,8941120272,0924010074,INDIV,Other
8108215787,7833220788,1247710043,MULTI,Other
8108215787,8303220788,3835510082,MULTI,Other
8109015850,3471323925,6712410008,INDIV,Other
8109015850,9766423920,1985810015,INDIV,Other
8117315838,4891020504,1697710013,INDIV,Other
8117315838,5804020262,8153310006,INDIV,Other
8121315734,2067120866,8999610065,MISSING,Other
8121715779,0008320402,4430910105,INDIV,Other
8122515870,3278726221,3830810005,MISSING,Other
8122515870,7002926221,2591310035,MISSING,Other
8124015792,2285720706,5808110040,INDIV,Other
8124015792,2660720327,8821310014,INDIV,Other
8124615763,0485430166,2948810058,INDIV,Other
8124615763,8839020858,8225010019,INDIV,Other
8124615823,3781131188,8166110027,INDIV,Other
8124615823,4267631617,2231710113,INDIV,Other
8124615823,6286131191,2231710113,INDIV,Other
8132915873,4809730757,4127310059,INDIV,Master
8133715781,6624720269,4242110006,INDIV,Other
8133715781,8532520373,0330610093,INDIV,Other
8134115878,9473735790,4161510063,INDIV,Other
8137115790,4786120488,6871410021,INDIV,Other
8137115790,8878120624,5540810103,INDIV,Other
8141015869,1076225246,1557010073,INDIV,Other
8141015869,3428025242,9946810101,INDIV,Other
8141315759,1100920570,1836810010,INDIV,Other
8141315759,5847120323,0272310091,INDIV,Other
8142015815,1860120848,8135510064,INDIV,Other
8148115712,3096120281,0608510060,INDIV,Other
8148115712,9503120707,5577910028,INDIV,Other
8148115798,1952620544,0103610055,INDIV,Other
8148115798,7604420661,9272410101,INDIV,Other
8148615729,3413720298,3038410073,INDIV,Other
8148915746,5410520508,5045210094,INDIV,Other
8148915746,6726820537,4595210059,INDIV,Other
8149415704,2043620281,5517110045,INDIV,Other
8149415704,9924220727,8324210082,INDIV,Other
8149515789,5599220685,5763010086,INDIV,Other
8152915788,7978420421,4740310110,INDIV,Other
8154715793,3686120705,8813810100,INDIV,Other
8154715793,8677320566,4337710016,INDIV,Other
8155015778,3104022739,8664710108,INDIV,Other
8155915750,8381520817,6214510015,INDIV,Other
8155915750,9160720817,5235410045,INDIV,Other
8157915865,4818320886,1157010022,INDIV,Other
8159415875,0947432464,0606010014,INDIV,Other
8159415875,2537532469,0613610050,INDIV,Other
8159515702,5924720610,0867110059,INDIV,Other
8159515702,7841520437,5002710023,INDIV,Other
8159615686,3035520770,8753910004,MISSING,Other
8169515683,4839223649,0902010072,INDIV,Other
8169515683,5477723655,4335710050,INDIV,Other
8169815723,4191820664,1474210030,INDIV,Other
8170915704,0933220283,7101210054,INDIV,Other
8170915704,3239620579,7581710087,INDIV,Other
8180615723,8625325001,0546710015,INDIV,Other
8181315822,5153820520,2288910082,INDIV,Other
8182415774,3481220561,6953010081,MISSING,Other
8182415774,8779820695,6953010081,MISSING,Other
8183715871,0105027161,6153810004,INDIV,Other
8183715871,1476527156,2468910013,INDIV,Other
8185715841,3635620278,3142610051,INDIV,Other
8185715841,8188720626,4927310083,INDIV,Other
8187815773,0811920578,1354710001,INDIV,Other
8187815773,1125220640,1354710001,INDIV,Other
8193615741,0654230504,7319910009,INDIV,Other
8193615741,9153430495,3710410091,INDIV,Other
8196815682,3761520663,6073110020,INDIV,Other
8197015794,6938120553,8362410085,INDIV,Other
8197015794,8526620833,6988010052,INDIV,Other
8197915869,8075325252,4536210101,INDIV,Other
8197915869,9534225232,9153310063,INDIV,Other
8198415779,8945420473,4373510015,INDIV,Other
8198415779,9265720339,1658910096,INDIV,Other
8205815855,2457220882,6306410000,MISSING,Other
8207415876,5963633721,7116710001,INDIV,Other
8218115813,9100720854,1850310076,INDIV,Other
8218115813,9517120571,4337010095,INDIV,Other
8221515866,9271821829,1659210144,INDIV,Other
8225615844,3665520410,3614810081,INDIV,Other
8226915761,4106520692,9493110087,INDIV,Other
8226915761,9497320325,5497110005,INDIV,Other
8228015683,2679021798,9351310060,MISSING,Other
8230015785,0599120425,1940010002,MISSING,Other
8230015785,6715220388,9253210044,MISSING,Other
8238215726,3020420768,9340410033,INDIV,Other
8239915791,2406120523,5769510062,INDIV,Other
8241515689,3260320675,7152710072,INDIV,Other
8241515689,9689020531,8406910035,INDIV,Other
8244215739,7140220726,8720410082,INDIV,Other
8246915724,5354420455,0225710064,INDIV,Other
8246915724,5965720597,9947810028,INDIV,Other
8246915756,0934220588,0606010014,INDIV,Other
8246915756,4975420306,0613610050,INDIV,Other
8248115836,2231420638,2994510058,INDIV,Other
8248115836,5753620263,3678010092,INDIV,Other
8254715786,8788720874,4186810104,INDIV,Other
8254715786,8942120874,4296610077,INDIV,Other
8254915790,3548520435,1700410063,INDIV,Other
8254915790,4399520749,7266410034,INDIV,Other
8254915790,7075820416,1102110004,INDIV,Other
8255415696,5150320843,6650110072,INDIV,Other
8256915790,8351420656,3860210059,INDIV,Other
8256915790,9274020282,9600010024,INDIV,Other
8257315749,3091220805,2739110044,INDIV,Other
8257315749,4127520567,7027710011,INDIV,Other
8260615874,2150231183,3372010047,INDIV,Other
8260615874,6248831198,7513610082,INDIV,Other
8260715750,6855027683,5704410082,INDIV,Other
8262515868,4306924139,0835710057,INDIV,Other
8262515868,6735724139,9096610063,INDIV,Other
8263315824,0701820457,8410310047,INDIV,Other
8263315824,6581420330,8516710094,INDIV,Other
8263715819,1163520632,0538410090,INDIV,Other
8265915720,4027120641,5948310062,MISSING,Other
8270615869,7174825247,6575110036,INDIV,Other
8270615869,7991325231,9081010005,INDIV,Other
8271615811,7089120539,3438610055,INDIV,Other
8271715753,1219635006,9179510054,INDIV,Other
8271715753,4836031489,9179510054,INDIV,Other
8272415790,0366920844,1958710044,INDIV,Other
8272415790,0785320844,4806410077,INDIV,Other
8274915719,1876320698,6279610084,INDIV,Other
8274915719,4138032955,8164110012,INDIV,Other
8274915719,5649132927,9252910092,INDIV,Other
8274915719,6074720481,3492210003,INDIV,Other
8275515703,2592020804,8525110015,INDIV,Other
8276415811,6762620887,3720410005,MISSING,Other
8276415871,8556627187,0932210052,INDIV,Other
8278215804,1284220603,8417910047,INDIV,Other
8278215804,4658620677,8274810016,INDIV,Other
8278615856,6302620884,3447510097,INDIV,Other
8278615856,7111635495,0210910063,MULTI,Other
8278615856,9104235512,3967610026,MULTI,Other
8278615856,9535520831,6899010059,INDIV,Other
8278815732,2109320478,4986710055,INDIV,Other
8279915784,4335820855,0336410081,INDIV,Other
8279915784,4767120855,7745010050,INDIV,Other
8284015761,4193420415,3485710028,INDIV,Other
8289715828,0744620606,9289710090,INDIV,Other
8289715828,8419320330,5264810015,INDIV,Other
8291115752,0691731469,8164110012,INDIV,Other
8291115752,8445031453,9252910092,INDIV,Other
8291215780,0462132094,9199110092,INDIV,Other
8291215780,0616620674,9699110022,INDIV,Other
8291215780,5436720492,7115210012,INDIV,Other
8291215780,7688520709,6241110047,INDIV,Other
8291215780,9262320837,9434210073,INDIV,Other
8293015855,4518020853,3425310100,MISSING,Other
8293115854,6550020824,9341110017,MISSING,Other
8297715800,8733420691,5039510079,INDIV,Other
8297715800,9610120740,7545410051,INDIV,Other
8297815710,6122820781,3183010061,INDIV,Other
8297815710,6280020781,9170810031,INDIV,Other
8301915792,1203520703,8598810003,INDIV,Other
8301915792,7281020495,4940810032,INDIV,Other
8304515693,0323420700,2631310009,MISSING,Other
8307115775,1903720466,5208310045,INDIV,Other
8316015856,9288820882,0073510100,MISSING,Other
8319315760,7957320706,1627110097,MISSING,Other
8320815756,0178920454,0743610084,INDIV,Other
8320915708,1044622230,5976410041,INDIV,Other
8320915708,5998820569,8347710008,INDIV,Other
8324515728,2893620340,4589510022,INDIV,Other
8324515728,9594320545,9211610050,INDIV,Other
8329115766,5018920625,0845910025,INDIV,Other
8333415703,1626620640,0061410026,INDIV,Other
8333415703,5342320448,2480010057,INDIV,Other
8334415818,7494320649,6213610017,INDIV,Other
8334415818,7724120506,0644910101,INDIV,Other
8339515812,8288820807,5608910111,INDIV,Other
8339915778,0118220761,5671310067,INDIV,Other
8340115838,3171120451,7459110014,INDIV,Other
8340115838,7309020597,2502410046,INDIV,Other
8345015784,1607920706,0225410046,INDIV,Master
8345015784,4063420655,6181510018,INDIV,Master
8350915856,0067920832,0092910022,MISSING,Other
8351515701,0711534550,3192610011,MISSING,Other
8351515701,9460820460,3192610011,MISSING,Other
8352815817,5607420884,5548110105,INDIV,Other
8353615867,3697623043,5796810084,INDIV,Other
8353615867,4030823044,7824910001,INDIV,Other
8355215785,0480120678,3946010094,INDIV,Other
8355215785,1894020621,3378410068,INDIV,Other
8355215785,8267732403,3946010094,INDIV,Other
8356715873,8686029768,9497810164,MISSING,Other
8356715873,9844830017,9497810164,MISSING,Other
8357315711,0257920884,1410610050,INDIV,Other
8357315711,5892720516,7271110022,INDIV,Other
8357815748,4657230499,2455510048,INDIV,Other
8357815748,7769330502,4676110017,INDIV,Other
8367515786,0309620401,5881710026,INDIV,Other
8367515786,9973420651,1266610058,INDIV,Other
8368315712,2704320546,3757010079,INDIV,Other
8368715844,7381820875,9843210032,INDIV,Other
8368715844,7615520875,5664410062,INDIV,Other
8372615751,9159520316,3749210061,INDIV,Other
8373515860,5658135693,4512710112,INDIV,Other
8373515860,6613435708,5444110033,INDIV,Other
8375415763,4408820719,9383410086,INDIV,Other
8375415763,6648320574,8380810003,INDIV,Other
8376215857,2762020881,9729910009,INDIV,Other
8376215857,7170120836,1858310067,INDIV,Other
8379015760,8601121978,6680210080,INDIV,Other
8379015760,8981121988,0166510052,INDIV,Other
8379015861,1833926570,1370210085,INDIV,Other
8379015861,6639826578,7188210057,INDIV,Other
8381915686,1398520603,9302710046,MULTI,Other
8381915686,4667520712,5969910011,MULTI,Other
8382915821,4836020459,9093410095,INDIV,Other
8382915821,6368720367,3347210026,INDIV,Other
8384315848,1522326013,8266010015,MISSING,Other
8384315848,2857220796,9876710054,MISSING,Other
8384315848,4338534556,8266010015,MISSING,Other
8384315848,9524720792,6383610078,MISSING,Other
8384315848,9933120791,6383610078,MISSING,Other
8387415776,9382620807,3227610110,INDIV,Other
8387415776,9767420807,6978910069,INDIV,Other
8389315861,5434320862,4648910079,MULTI,Other
8389315861,5976920862,9745010112,MULTI,Other
8390015688,4671022061,9738610032,INDIV,Other
8390015688,6906522052,2142810113,INDIV,Other
8390215825,3208220661,6864610084,INDIV,Other
8391615846,1604920883,2173710092,INDIV,Other
8392015750,3801420391,0374710031,MISSING,Other
8393315684,1383320413,5150310065,INDIV,Other
8393315684,2336620261,5091810017,INDIV,Other
8393515710,0245020374,4511610078,INDIV,Other
8393515710,2982520545,2480210102,INDIV,Other
8398415758,5544820514,4521710073,INDIV,Other
8398415758,8342520617,1134610039,INDIV,Other
8401315838,0955320837,2301010088,INDIV,Other
8401315838,6054520856,3918410010,INDIV,Other
8408515761,4777820310,1872310107,INDIV,Other
8408515761,6310420446,9683410027,INDIV,Other
8410015718,8283020475,1802410055,INDIV,Other
8410915864,6826620878,9292310086,INDIV,Other
8410915864,8231431216,9937310091,INDIV,Other
8410915864,8419231226,0755710055,INDIV,Other
8411615792,8238920548,4772710049,INDIV,Other
8414615839,7082723666,7067410005,INDIV,Other
8416815859,4214134958,2401910012,INDIV,Other
8416815859,9798134946,4792310043,INDIV,Other
8420115708,1755320327,2104710063,INDIV,Other
8420115708,9401220352,7146910032,INDIV,Other
8420815835,0872434116,0781710101,INDIV,Other
8420815835,2331820454,1481110040,INDIV,Other
8420815835,5476834115,6271710074,INDIV,Other
