"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Rafael, CA"
"Location:","Lat, Lon: 37.97, -122.54"
"Lat (deg N):","37.97"
"Long (deg W):","122.54"
"Elev (m):","59.599998474121"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","18","21","0","0","7","2","0","7","0","0"
"1","18","22","0","0","7","2","0","7","0","0"
"1","18","23","0","0","7","2","0","7","0","0"
"1","19","0","0","0","6","2","0","6","0","0"
"1","19","1","0","0","6","2","0","6","0","0"
"1","19","2","0","0","6","2","0","6","0","0"
"1","19","3","0","0","5","2","0","5","0","0"
"1","19","4","0","0","5","2","0","5","0","0"
"1","19","5","0","0","4","2","0","4","0","0"
"1","19","6","0","0","4","1","0","4","0","0"
"1","19","7","0","0","5","1","0","5","0","0"
"1","19","8","82","68","6","1","107.829","6.972","388.498","360.402"
"1","19","9","801","56","8","1","517.175","22.866","1735.161","1669.554"
"1","19","10","845","75","9","1","679.167","30.631","2243.91","2159.745"
"1","19","11","882","81","10","1","784.035","35.325","2547.986","2451.579"
"1","19","12","479","187","11","1","606.189","31.575","2011.737","1936.339"
"1","19","13","615","133","11","1","631.352","31.522","2090.308","2011.999"
"1","19","14","804","78","11","1","626.508","31.491","2053.954","1976.999"
"1","19","15","695","64","10","1","435.958","24.818","1435.053","1379.265"
"1","19","16","439","40","9","1","194.029","15.293","614.964","581.739"
"1","19","17","0","0","8","1","0","8","0","0"
"1","19","18","0","0","8","1","0","8","0","0"
"1","19","19","0","0","7","2","0","7","0","0"
"1","19","20","0","0","7","2","0","7","0","0"
