"PVWatts: Hourly PV Performance Data"
"Requested Location:","Oceanside, CA"
"Location:","Lat, Lon: 33.21, -117.38"
"Lat (deg N):","33.21"
"Long (deg W):","117.38"
"Elev (m):","28.227272033691"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.164"
"Capacity Factor (%)","18.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","26","15","673","159","26","2","564.593","41.54","1751.734","1685.56"
"4","26","16","542","125","25","2","325.164","33.802","991.873","949.054"
"4","26","17","276","74","22","3","103.721","23.789","300.792","274.555"
"4","26","18","0","0","20","3","0","20","0","0"
"4","26","19","0","0","19","2","0","19","0","0"
"4","26","20","0","0","19","2","0","19","0","0"
"4","26","21","0","0","19","1","0","19","0","0"
"4","26","22","0","0","19","1","0","19","0","0"
"4","26","23","0","0","19","1","0","19","0","0"
"4","27","0","0","0","19","1","0","19","0","0"
"4","27","1","0","0","19","1","0","19","0","0"
"4","27","2","0","0","19","0","0","19","0","0"
"4","27","3","0","0","18","0","0","18","0","0"
"4","27","4","0","0","18","0","0","18","0","0"
"4","27","5","51","27","19","0","24.386","16.367","87.21","65.198"
"4","27","6","391","105","21","1","192.982","25.178","580.859","548.437"
"4","27","7","664","125","24","1","441.367","36.664","1366.691","1313.023"
"4","27","8","768","147","26","1","676.898","46.492","2065.848","1988.451"
"4","27","9","825","161","27","1","867.965","53.624","2575.201","2477.657"
"4","27","10","873","160","28","1","1006.612","58.943","2906.657","2794.707"
"4","27","11","884","164","29","1","1066.486","61.911","3029.417","2911.873"
"4","27","12","878","163","28","2","1046.795","55.991","3073.398","2953.815"
"4","27","13","896","135","28","2","959.589","53.872","2847.801","2738.483"
"4","27","14","852","129","27","3","800.761","46.355","2462.312","2369.442"
"4","27","15","778","118","26","3","585.133","40.177","1823.5","1754.842"
"4","27","16","516","132","23","2","322.233","31.792","995.79","952.865"
"4","27","17","260","78","20","1","105.258","22.854","310.742","284.297"
"4","27","18","0","0","18","1","0","18","0","0"
"4","27","19","0","0","17","1","0","17","0","0"
"4","27","20","0","0","16","1","0","16","0","0"
