"PVWatts: Hourly PV Performance Data"
"Requested Location:","Merced, CA"
"Location:","Lat, Lon: 37.29, -120.5"
"Lat (deg N):","37.29"
"Long (deg W):","120.5"
"Elev (m):","50.150001525879"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.154"
"Capacity Factor (%)","18.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","7","12","905","71","20","0","787.468","51.086","589.999","567.815"
"1","7","13","881","68","21","1","720.195","44.314","557.106","536.214"
"1","7","14","821","62","20","0","585.562","44.622","446.558","429.718"
"1","7","15","365","77","17","0","264.806","30.376","211.679","201.937"
"1","7","16","370","24","14","0","138.549","19.986","103.07","95.917"
"1","7","17","0","0","13","0","0","13","0","0"
"1","7","18","0","0","13","0","0","13","0","0"
"1","7","19","0","0","13","0","0","13","0","0"
"1","7","20","0","0","13","0","0","13","0","0"
"1","7","21","0","0","12","0","0","12","0","0"
"1","7","22","0","0","11","0","0","11","0","0"
"1","7","23","0","0","11","0","0","11","0","0"
"1","8","0","0","0","11","0","0","11","0","0"
"1","8","1","0","0","11","0","0","11","0","0"
"1","8","2","0","0","11","0","0","11","0","0"
"1","8","3","0","0","11","0","0","11","0","0"
"1","8","4","0","0","11","0","0","11","0","0"
"1","8","5","0","0","11","0","0","11","0","0"
"1","8","6","0","0","11","0","0","11","0","0"
"1","8","7","0","17","12","0","16.121","10.745","14.779","9.407"
"1","8","8","613","46","14","0","308.881","24.213","245.197","234.567"
"1","8","9","286","130","17","0","315.957","29.969","260.425","249.379"
"1","8","10","470","149","18","0","510.38","37.74","408.642","393.086"
"1","8","11","428","186","19","0","554.094","41.402","437.448","420.921"
"1","8","12","301","215","19","0","483.248","39.393","385.851","371.042"
"1","8","13","233","201","18","0","392.767","34.954","320.171","307.405"
"1","8","14","18","140","17","0","151.757","24.689","130.338","122.576"
"1","8","15","126","95","15","0","164.977","20.845","140.907","132.901"
"1","8","16","303","27","13","0","124.39","17.274","95.214","88.231"
"1","8","17","0","0","12","1","0","12","0","0"
"1","8","18","0","0","12","0","0","12","0","0"
"1","8","19","0","0","12","0","0","12","0","0"
"1","8","20","0","0","12","0","0","12","0","0"
"1","8","21","0","0","12","0","0","12","0","0"
