"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Jose, CA"
"Location:","Lat, Lon: 37.33, -121.9"
"Lat (deg N):","37.33"
"Long (deg W):","121.9"
"Elev (m):","24.375"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","8","0","0","0","4","1","0","4","0","0"
"4","8","1","0","0","4","1","0","4","0","0"
"4","8","2","0","0","5","1","0","5","0","0"
"4","8","3","0","0","5","1","0","5","0","0"
"4","8","4","0","0","6","1","0","6","0","0"
"4","8","5","0","0","7","2","0","7","0","0"
"4","8","6","0","39","7","3","36.969","6.042","138.377","115.392"
"4","8","7","0","51","8","3","48.397","7.445","180.056","156.259"
"4","8","8","6","174","9","4","170.971","11.289","625.064","591.599"
"4","8","9","0","118","10","4","112.65","11.266","412.146","383.537"
"4","8","10","3","171","11","4","167.109","13.364","605.717","572.711"
"4","8","11","13","261","12","5","266.26","16.123","953.252","911.477"
"4","8","12","7","201","13","5","200.958","16.015","719.814","684.053"
"4","8","13","10","238","12","5","239.889","15.662","860.613","821.285"
"4","8","14","48","311","12","5","351.346","17.913","1247.141","1197.075"
"4","8","15","232","259","11","5","413.743","18.311","1456.174","1399.723"
"4","8","16","0","6","10","4","5.683","9.408","20.962","0.175"
"4","8","17","307","87","9","3","149.165","10.873","475.842","445.824"
"4","8","18","0","0","7","2","0","7","0","0"
"4","8","19","0","0","7","2","0","7","0","0"
"4","8","20","0","0","7","2","0","7","0","0"
"4","8","21","0","0","7","2","0","7","0","0"
"4","8","22","0","0","8","2","0","8","0","0"
"4","8","23","0","0","8","2","0","8","0","0"
"4","9","0","0","0","8","2","0","8","0","0"
"4","9","1","0","0","8","2","0","8","0","0"
"4","9","2","0","0","9","2","0","9","0","0"
"4","9","3","0","0","9","2","0","9","0","0"
"4","9","4","0","0","8","2","0","8","0","0"
"4","9","5","0","0","8","2","0","8","0","0"
"4","9","6","247","61","8","2","91.49","8.435","283.238","257.363"
"4","9","7","321","126","9","3","246.542","13.505","841.69","802.852"
"4","9","8","721","125","11","3","564.248","23.554","1908.188","1836.539"
"4","9","9","160","324","12","3","456.022","22.788","1580.634","1520.188"
"4","9","10","850","147","13","3","936.643","34.686","3069.492","2950.091"
"4","9","11","874","150","14","3","1027.347","38.842","3300.688","3170.284"
"4","9","12","887","145","15","3","1035.687","40.193","3305.052","3174.435"
"4","9","13","857","149","15","3","969.992","38.738","3116.719","2995.11"
"4","9","14","812","145","15","3","827.381","35.354","2696.085","2593.406"
"4","9","15","741","132","15","3","628.575","30.441","2073.504","1995.822"
"4","9","16","614","112","14","2","390.701","24.812","1270.336","1219.582"
"4","9","17","378","75","11","1","152.116","15.675","460.357","430.685"
"4","9","18","0","0","9","1","0","9","0","0"
"4","9","19","0","0","8","1","0","8","0","0"
"4","9","20","0","0","8","1","0","8","0","0"
"4","9","21","0","0","7","1","0","7","0","0"
"4","9","22","0","0","7","0","0","7","0","0"
"4","9","23","0","0","7","0","0","7","0","0"
"4","10","0","0","0","7","0","0","7","0","0"
"4","10","1","0","0","6","0","0","6","0","0"
"4","10","2","0","0","6","0","0","6","0","0"
"4","10","3","0","0","5","1","0","5","0","0"
"4","10","4","0","0","5","1","0","5","0","0"
"4","10","5","0","0","6","1","0","6","0","0"
"4","10","6","298","56","8","1","94.196","8.532","281.269","255.436"
"4","10","7","559","104","10","1","319.366","18.525","1044.214","999.958"
"4","10","8","698","132","12","1","559.321","29.033","1844.646","1775.248"
"4","10","9","771","153","14","1","769.992","38.17","2469.698","2376.525"
"4","10","10","863","139","16","2","941.102","41.251","2984.458","2868.978"
"4","10","11","882","142","17","2","1019.971","44.628","3181.684","3057.005"
"4","10","12","885","142","17","2","1031.214","45.128","3208.599","3082.637"
"4","10","13","883","131","18","2","969.06","44.586","3022.202","2904.99"
"4","10","14","846","124","17","2","833.415","40.119","2651.56","2550.788"
"4","10","15","781","113","16","3","633.837","31.554","2078.305","2000.445"
"4","10","16","650","100","15","2","394.579","25.915","1272.877","1222.046"
"4","10","17","436","67","12","1","157.583","16.871","464.406","434.644"
"4","10","18","0","0","10","1","0","10","0","0"
"4","10","19","0","0","9","1","0","9","0","0"
"4","10","20","0","0","8","1","0","8","0","0"
"4","10","21","0","0","8","1","0","8","0","0"
"4","10","22","0","0","8","1","0","8","0","0"
"4","10","23","0","0","8","2","0","8","0","0"
"4","11","0","0","0","8","1","0","8","0","0"
"4","11","1","0","0","7","1","0","7","0","0"
"4","11","2","0","0","7","1","0","7","0","0"
"4","11","3","0","0","7","1","0","7","0","0"
"4","11","4","0","0","7","1","0","7","0","0"
"4","11","5","0","0","8","1","0","8","0","0"
"4","11","6","144","57","9","1","74.416","8.872","242.391","217.351"
"4","11","7","19","132","11","2","133.444","12.923","481.654","451.506"
"4","11","8","663","146","13","2","554.157","26.512","1851.868","1782.217"
"4","11","9","752","161","14","2","764.898","34.274","2501.687","2407.2"
"4","11","10","825","157","15","2","926.643","39.93","2958.517","2844.221"
"4","11","11","837","167","16","3","1010.664","40.352","3222.493","3095.866"
"4","11","12","836","171","16","3","1021.667","40.793","3250.443","3122.473"
"4","11","13","801","180","15","3","950.559","38.267","3061.627","2942.591"
"4","11","14","740","183","15","3","811.27","34.94","2649.708","2549.015"
"4","11","15","663","167","14","3","613.901","29.085","2041.107","1964.628"
"4","11","16","535","138","12","3","379.867","21.104","1264.427","1213.848"
"4","11","17","296","90","10","2","148.655","13.44","471.214","441.299"
"4","11","18","1","4","8","1","3.791","6.299","14.138","0"
"4","11","19","0","0","7","1","0","7","0","0"
"4","11","20","0","0","6","1","0","6","0","0"
"4","11","21","0","0","5","1","0","5","0","0"
"4","11","22","0","0","5","1","0","5","0","0"
"4","11","23","0","0","5","1","0","5","0","0"
"4","12","0","0","0","5","1","0","5","0","0"
"4","12","1","0","0","5","1","0","5","0","0"
