"PVWatts: Hourly PV Performance Data"
"Requested Location:","Red Bluff, CA"
"Location:","Lat, Lon: 40.17, -122.22"
"Lat (deg N):","40.17"
"Long (deg W):","122.22"
"Elev (m):","91.23999786377"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","17.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","24","10","932","99","32","2","958.441","57.026","698.907","672.154"
"7","24","11","950","102","33","2","1048.944","60.505","750.806","721.721"
"7","24","12","956","102","34","2","1069.493","62.165","758.394","728.96"
"7","24","13","949","100","35","2","1017.707","61.969","722.271","694.48"
"7","24","14","929","97","35","2","900.111","59.089","647.982","623.421"
"7","24","15","890","90","34","3","722.718","51.361","538.014","517.855"
"7","24","16","825","81","33","3","507.206","45.195","377.69","363.144"
"7","24","17","711","67","31","2","274.457","38.354","189.561","180.382"
"7","24","18","485","44","27","1","66.685","28.544","39.126","33.292"
"7","24","19","0","0","24","0","0","24","0","0"
"7","24","20","0","0","22","0","0","22","0","0"
"7","24","21","0","0","22","0","0","22","0","0"
"7","24","22","0","0","21","0","0","21","0","0"
"7","24","23","0","0","20","0","0","20","0","0"
"7","25","0","0","0","19","0","0","19","0","0"
"7","25","1","0","0","18","0","0","18","0","0"
"7","25","2","0","0","18","0","0","18","0","0"
"7","25","3","0","0","18","0","0","18","0","0"
"7","25","4","0","0","18","0","0","18","0","0"
"7","25","5","238","25","20","0","19.431","17.241","17.304","11.885"
"7","25","6","460","68","23","1","143.836","25.623","98.186","91.139"
"7","25","7","748","81","26","1","384.14","36.726","287.554","275.743"
"7","25","8","837","95","28","1","612.451","46.382","462.99","445.576"
"7","25","9","891","103","31","1","809.475","55.605","592.353","570.075"
"7","25","10","917","112","33","1","958.075","62.147","678.852","652.974"
"7","25","11","934","115","34","2","1046.587","61.402","745.328","716.494"
"7","25","12","937","115","35","2","1063.909","62.981","750.929","721.839"
"7","25","13","940","106","35","2","1015.292","61.898","720.846","693.12"
"7","25","14","919","101","35","2","895.547","58.975","645.11","620.669"
"7","25","15","881","94","35","2","720.166","54.493","527.126","507.378"
"7","25","16","816","83","34","2","504.149","47.767","370.428","356.113"
"7","25","17","701","68","31","1","271.883","39.972","186.337","177.239"
"7","25","18","471","44","28","1","65.256","29.518","38.473","32.652"
"7","25","19","0","0","25","0","0","25","0","0"
"7","25","20","0","0","24","0","0","24","0","0"
"7","25","21","0","0","23","0","0","23","0","0"
"7","25","22","0","0","22","0","0","22","0","0"
"7","25","23","0","0","22","0","0","22","0","0"
