"PVWatts: Hourly PV Performance Data"
"Requested Location:","Santa Barbara, CA"
"Location:","Lat, Lon: 34.41, -119.7"
"Lat (deg N):","34.41"
"Long (deg W):","119.7"
"Elev (m):","34.421051025391"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.160"
"Capacity Factor (%)","18.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","22","18","0","0","10","4","0","10","0","0"
"2","22","19","0","0","9","4","0","9","0","0"
"2","22","20","0","0","9","5","0","9","0","0"
"2","22","21","0","0","9","5","0","9","0","0"
"2","22","22","0","0","9","5","0","9","0","0"
"2","22","23","0","0","9","5","0","9","0","0"
"2","23","0","0","0","8","5","0","8","0","0"
"2","23","1","0","0","8","5","0","8","0","0"
"2","23","2","0","0","8","5","0","8","0","0"
"2","23","3","0","0","8","5","0","8","0","0"
"2","23","4","0","0","8","5","0","8","0","0"
"2","23","5","0","0","8","5","0","8","0","0"
"2","23","6","0","0","8","5","0","8","0","0"
"2","23","7","554","44","10","4","208.77","13.036","644.122","610.202"
"2","23","8","780","67","13","3","472.454","23.253","1563.297","1503.416"
"2","23","9","881","80","16","2","699.889","34.295","2271.184","2185.955"
"2","23","10","931","87","18","1","869.502","45.294","2693.911","2591.325"
"2","23","11","953","91","19","0","966.275","55.855","2836.064","2727.268"
"2","23","12","955","91","20","0","981.013","57.655","2851.555","2742.07"
"2","23","13","939","89","20","1","915.662","49.51","2778.642","2672.377"
"2","23","14","900","83","19","1","773.246","44.42","2397.092","2306.867"
"2","23","15","823","73","18","2","569.362","33.834","1825.452","1756.726"
"2","23","16","662","56","15","1","315.281","25.703","980.337","937.832"
"2","23","17","247","19","13","1","67.291","14.484","186.189","162.271"
"2","23","18","0","0","11","2","0","11","0","0"
"2","23","19","0","0","11","2","0","11","0","0"
"2","23","20","0","0","11","2","0","11","0","0"
"2","23","21","0","0","10","2","0","10","0","0"
"2","23","22","0","0","10","2","0","10","0","0"
"2","23","23","0","0","10","2","0","10","0","0"
"2","24","0","0","0","9","2","0","9","0","0"
"2","24","1","0","0","9","2","0","9","0","0"
"2","24","2","0","0","9","2","0","9","0","0"
"2","24","3","0","0","9","1","0","9","0","0"
"2","24","4","0","0","9","1","0","9","0","0"
"2","24","5","0","0","9","1","0","9","0","0"
"2","24","6","0","0","10","0","0","10","0","0"
"2","24","7","595","43","13","0","219.302","19.393","655.483","621.29"
"2","24","8","809","65","16","0","486.788","34.324","1527.962","1469.223"
"2","24","9","905","77","17","0","715.335","44.481","2205.473","2122.793"
"2","24","10","952","86","18","1","888.163","45.874","2743.716","2638.976"
"2","24","11","974","91","18","2","987.695","44.631","3077.949","2958.154"
"2","24","12","978","91","18","2","1004.413","45.324","3119.597","2997.854"
"2","24","13","966","88","18","2","939.953","43.798","2939.068","2825.654"
"2","24","14","932","81","17","3","796.765","36.516","2571.196","2473.82"
"2","24","15","859","71","16","3","589.463","30.436","1921.443","1849.32"
"2","24","16","635","51","13","3","300.725","20.139","959.511","917.568"
"2","24","17","219","21","11","2","64.787","11.829","185.761","161.852"
"2","24","18","0","0","10","2","0","10","0","0"
"2","24","19","0","0","10","2","0","10","0","0"
"2","24","20","0","0","11","2","0","11","0","0"
"2","24","21","0","0","10","3","0","10","0","0"
"2","24","22","0","0","10","3","0","10","0","0"
"2","24","23","0","0","10","2","0","10","0","0"
"2","25","0","0","0","10","2","0","10","0","0"
"2","25","1","0","0","9","2","0","9","0","0"
"2","25","2","0","0","7","3","0","7","0","0"
"2","25","3","0","0","7","2","0","7","0","0"
"2","25","4","0","0","7","2","0","7","0","0"
"2","25","5","0","0","8","2","0","8","0","0"
"2","25","6","0","0","8","2","0","8","0","0"
"2","25","7","312","59","9","2","157.37","11.301","511.803","480.973"
"2","25","8","0","32","10","3","30.338","9.358","111.933","89.454"
"2","25","9","297","224","11","4","451.629","19.495","1582.176","1521.679"
"2","25","10","6","205","12","4","205.29","15.962","735.447","699.299"
"2","25","11","52","314","13","4","372.868","20.138","1310.565","1258.605"
"2","25","12","397","310","13","4","709.398","27.789","2404.993","2314.45"
"2","25","13","381","289","13","4","650.515","27.218","2209.914","2127.063"
"2","25","14","817","118","12","5","757.537","26.506","2567.962","2470.721"
"2","25","15","713","106","11","5","545.427","21.552","1859.736","1789.807"
"2","25","16","530","79","10","4","292.683","16.087","965.393","923.292"
"2","25","17","62","23","9","4","36.633","8.823","120.936","98.286"
"2","25","18","0","0","8","4","0","8","0","0"
"2","25","19","0","0","7","4","0","7","0","0"
"2","25","20","0","0","7","4","0","7","0","0"
"2","25","21","0","0","7","3","0","7","0","0"
"2","25","22","0","0","6","3","0","6","0","0"
"2","25","23","0","0","6","3","0","6","0","0"
"2","26","0","0","0","6","4","0","6","0","0"
"2","26","1","0","0","6","4","0","6","0","0"
"2","26","2","0","0","6","4","0","6","0","0"
