hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
6214,0.38337,0.053315,0.393751,0,0.387586,0,0,0,0,0,0,0,0,0,0,0.155705
6215,0.231095,0.39259,0.144865,0,0.193024,0,0,0,0,0,0,0,0,0,0,0.394269
6216,0,0.126082,0,0.326614,0,0.151434,0.157422,0,0,0,0,0,0,0,0,0.104018
6217,0,0,0,0.25268,0,0.405031,0.406643,0,0,0,0,0,0,0,0,0
6218,0,0,0,0,0,0,0.010449,0,0,0,0,0,0,0,0,0
6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,0,0,0,0,0,0,0,0.149984,0,0,0,0.20536,0,0,0,0
6223,0,0,0,0,0,0,0,0.393025,0.351937,0.307505,0,0.393633,0,0,0,0
6224,0,0,0,0,0,0,0,0.151596,0.324092,0.347257,0,0.139798,0,0,0,0
6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,0.35652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,0.261516,0,0,0,0.390892,0,0,0,0,0,0.372066,0,0,0.14899,0,0
6237,0,0,0.113351,0,0.187551,0,0,0,0,0,0.124206,0,0.322264,0.333982,0,0.243261
6238,0,0,0.409689,0,0,0,0,0,0,0,0,0,0.164422,0,0,0.316338
6239,0,0,0.016236,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,0,0.260351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,0,0.25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,0,0,0,0.247462,0,0,0.234102,0,0,0,0,0,0,0,0,0
6243,0,0,0,0.263623,0,0.050597,0.273552,0,0,0,0,0,0,0,0,0
6244,0,0,0,0,0,0.40824,0,0,0,0,0,0,0,0,0,0
6245,0,0,0,0,0,0.038287,0,0,0,0,0,0,0,0,0,0
6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,0.026569,0.022143,0.022169,0.016729,0.027363,0.016981,0.016862,0.02249,0.022729,0.017009,0,0.022475,0,0,0.052799,0.022121
6249,0.314163,0.337263,0.336665,0.344713,0.325986,0.351202,0.348023,0.348736,0.356434,0.358017,0.376753,0.34843,0.372399,0.371618,1.444075,0.33453
6250,0.354886,0.386011,0.384375,0.396346,0.368383,0.405719,0.400329,0.398247,0.409672,0.410675,0.244146,0.397267,0.227152,0.234185,0.149978,0.376733
6251,0.389001,0.205349,0.219553,0.110499,0.397815,0.031959,0.07734,0.148929,0.067235,0.051642,0,0.156112,0,0,0,0.301721
6252,0.166838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,0.058699,0,0,0,0.011581,0,0,0,0,0,0,0,0,0,0,0
6261,0.382405,0.011797,0.308854,0,0.376329,0,0,0,0,0,0,0,0,0,0,0.304136
6262,0.220085,0.396477,0.263507,0,0.259442,0,0,0,0,0,0,0,0,0,0,0.314123
6263,0,0.104813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,0,0,0,0,0,0,0.112933,0,0,0,0,0,0,0,0,0
6266,0,0,0,0.328649,0,0.107306,0.396099,0,0,0,0,0,0,0,0,0
6267,0,0,0,0.248428,0,0.396954,0.10461,0.005778,0,0,0,0,0,0,0,0
6268,0.316231,0.327641,0.320641,0,0.31728,0.382188,0,0.34495,0.349066,0.347842,0.360009,0.348555,0.352084,0.34957,0,0.318928
6269,0.384804,0.257736,0.330232,0.029175,0.392466,0.184276,0,0.389273,0.394372,0.402137,0.394754,0.395611,0.416765,0.411034,0,0.355825
6270,0.138587,0,0,0.384356,0.055758,0,0.290321,0.227727,0.178394,0.114725,0,0.171764,0.002641,0.039182,0,0
6271,0,0,0,0.110871,0,0,0.250585,0,0,0,0,0,0,0,0,0
6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,0.142397,0.13365,0.138128,0.131333,0.140713,0.131636,0.131515,0.128146,0.129255,0.127293,0.120234,0.128224,0.113924,0.119207,0.138627,0.138837
6275,0.335707,0.362443,0.358659,0.378816,0.346314,0.378782,0.377112,0.387949,0.391018,0.379209,0.39711,0.389187,0.394889,0.390255,0.398345,0.358231
6276,0.376733,0.410052,0.405191,0.283143,0.387123,0.293902,0.299535,0.207127,0.184424,0.273433,0.143637,0.197378,0.155999,0.186837,0.268041,0.401709
6277,0.294786,0.005795,0.044497,0,0.192073,0,0,0,0,0,0,0,0,0,0,0.061227
6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6284,2.073338,1.851478,1.93022,1.781426,1.99684,1.784067,1.783311,1.629966,1.780945,1.559551,0.202358,1.560089,0.203815,0.201864,0,1.929653
6285,2.593428,1.502126,1.717082,1.208402,2.005872,1.426431,1.426314,1.057513,1.059074,0.840183,1.657357,0.987896,0.366609,1.652431,0.227946,1.640732
6286,0.392138,0.387967,0.407167,0.334343,0.391351,0.397196,0.397269,0.344204,0.340002,0.288136,0.267387,0.300829,0.414245,0.305956,0.435673,0.402213
6287,0.218057,0,0.066841,0,0.228074,0,0,0,0,0,0,0,0.110498,0,0.006141,0.101748
6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298,0.032448,0.028233,0.027985,0.02292,0.027379,0.017033,0.017087,0.017382,0.011579,0.005794,0,0.011492,0,0,0,0.028235
6299,0.343464,0.367207,0.364183,0.379502,0.349415,0.37453,0.37767,0.386148,0.386184,0.387249,0,0.384181,0,0,0,0.368076
6300,0.392698,0.319093,0.345421,0.22822,0.397127,0.267368,0.246248,0.187184,0.186082,0.178028,0,0.197387,0,0,0,0.315962
6301,0.145973,0,0,0,0.09371,0,0,0,0,0,0,0,0,0,0,0
6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,0,0,0,0,0,0,0,0,0,0,0.105506,0,0,0.048599,0,0
6306,0,0,0,0,0,0,0,0,0,0,0.37793,0,0,0.420116,0,0
6307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016695,0,0
6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,0,0,0,0,0,0,0,0,0,0,0,0,0.111495,0,0,0
6310,0,0,0,0,0,0,0,0,0,0,0,0,0.390621,0,0,0
6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,0.273542,0.205253,0.203558,0.20518,0.203533,0.202566,0.204538,0.201631,0,0,0,0.202858,0,0,0,0.204889
6321,0.360941,0.392303,0.391085,0.407721,0.375991,0.399084,0.407632,0.405451,0,0,0,0.385419,0,0,0,0.39587
6322,0.347206,0.383771,0.381034,0.406075,0.361452,0.393064,0.404713,0,0.338064,0.327223,0.297196,0,0.304482,0.299001,0,0.387311
6323,0.36908,0.330247,0.360338,0.056571,0.384413,0.243302,0.131937,0,0.401069,0.405501,0.414018,0,0.369835,0.41876,0.359667,0.300321
6324,0.367392,0,0,0,0.192388,0,0,0.011728,0.142983,0.112556,0.036908,0,0,0.011646,0.331289,0
6325,0,0,0,0,0,0,0,0.39996,0,0,0,0,0,0,0,0
6326,0,0,0,0,0,0,0,0.028904,0,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0,0,0,0,0,0.099085,0,0,0,0
6328,0,0,0,0,0,0,0,0,0,0,0,0.314905,0,0,0,0
6329,0.047781,0.03907,0.044181,0.045264,0.043357,0.033627,0.039414,0.028743,0.029169,0.02327,0.017552,0.029097,0.011685,0.017597,0,0.044733
6330,0.297059,0.329893,0.318893,0.33736,0.310655,0.334267,0.333734,0.350017,0.358368,0.35984,0.367298,0.355423,0.371772,0.368226,0,0.324789
6331,0.333335,0.380425,0.361016,0.389028,0.349779,0.379452,0.378648,0.404048,0.417652,0.416795,0.425589,0.413489,0.390376,0.424259,0,0.371048
6332,0.361785,0.420092,0.394239,0.431005,0.379918,0.415582,0.414303,0.172718,0.061551,0.057771,0.007964,0.082685,0,0,0,0.406627
6333,0.364156,0.180081,0.402083,0.062965,0.383863,0.18449,0.198192,0,0,0,0,0,0,0,0.066408,0.417604
6334,0.380073,0,0.150641,0,0.402818,0,0,0,0,0,0,0,0,0,0.406099,0.019602
6335,0.360263,0,0,0,0.03773,0,0,0,0,0,0,0,0,0,0.199484,0
6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6345,0,0.259531,0,0.125492,0,0,0,0.316819,0.31401,0.306447,0.270576,0.31544,0.216151,0.265614,0,0
6346,0,0.400344,0,0.402117,0,0,0,0.353992,0.32463,0.34598,0.356068,0.371623,0.360201,0.340876,0,0
6347,0,0,0,0.057448,0,0,0,0,0,0,0,0,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6350,0,0,0,0,0,0.328455,0.232587,0,0,0,0,0,0,0,0,0
6351,0,0,0,0,0,0.207869,0.302004,0,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6354,0.034857,0,0.035036,0,0,0,0,0,0,0,0,0,0,0,0,0
6355,0.375614,0,0.387887,0,0,0,0,0,0,0,0,0,0,0,0,0
6356,0.30472,0,0.192357,0,0.113968,0,0,0,0,0,0,0,0,0,0,0.275008
6357,0,0,0,0,0.392914,0,0,0,0,0,0,0,0,0,0,0.331544
6358,0,0,0,0,0.417164,0,0,0,0,0,0,0,0,0,0,0
6359,0,0,0,0,0.016303,0,0,0,0,0,0,0,0,0,0,0
6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,0,0.259981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6372,0.25892,0.394517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,0.403309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6374,0.024472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,0,0,0.145134,0.166385,0,0.148331,0.128347,0,0,0,0,0,0,0,0,0
6376,0,0,0.406588,0.421001,0,0.417373,0.409879,0.212673,0.156582,0.149827,0,0.21302,0,0,0,0.209394
6377,0,0,0.194803,0.132216,0,0.147289,0.182585,0.409562,0.404069,0.416315,0.384244,0.405877,0.375917,0.379776,0,0.416397
6378,0,0,0,0,0.029428,0,0,0,0,0,0.170602,0,0.146162,0.161078,0,0.027381
6379,0,0,0,0,0.388587,0,0,0,0,0,0,0,0,0,0,0
6380,0,0,0,0,0.213318,0,0,0,0,0,0,0,0,0,0,0
6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,0.258188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,0.397061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6385,0.038534,0.26215,0,0,0,0,0,0,0,0,0,0,0,0,0.277334,0
6386,0,0.39843,0,0,0,0,0,0,0,0,0,0,0,0,0.357317,0
6387,0,0.091007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,0.101253,0,0.11431,0.107865,0.107546,0.107661,0.107827,0.098306,0.099085,0.093527,0.082364,0.098562,0.053417,0.082803,0,0.111093
6391,0.343689,0,0.352845,0.377067,0.348063,0.376205,0.378028,0.387541,0.389669,0.390759,0.388598,0.386601,0.397744,0.393672,0,0.367974
6392,0.372121,0.146764,0.384445,0.391098,0.378828,0.416932,0.386478,0.199756,0.183774,0.166923,0.183008,0.203935,0.11711,0.157756,0,0.407853
6393,0.380406,0.373873,0.398459,0,0.391863,0.122996,0,0,0,0,0,0,0,0,0,0.203376
6394,0.19433,0.255253,0.02807,0,0.096536,0,0,0,0,0,0,0,0,0,0,0
6395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,0.13736,0,0,0,0,0,0,0.198259,0,0,0,0.196211,0,0,0,0
6404,0.365046,0.255739,0.301682,0.318763,0.306891,0.156732,0.319373,0.40207,0.327683,0.32272,0.170448,0.412292,0.171203,0.270847,0,0.300396
6405,0.38274,0.409849,0.401402,0.409021,0.394441,0.387867,0.404332,0.201956,0.344157,0.336969,0.420643,0.147999,0.424066,0.359161,0,0.410935
6406,0.291414,0.116428,0.171049,0.074754,0.21602,0.262052,0.14912,0.069727,0.070434,0.070798,0.085783,0.070615,0.010309,0.054198,0.103596,0.099316
6407,0.332152,0.365834,0.357063,0.393555,0.352595,0.382508,0.384785,0.394749,0.398383,0.399873,0.406865,0.404489,0,0.40703,0.410544,0.367611
6408,0.371216,0.318522,0.398496,0.107886,0.398656,0.169434,0.156574,0.096638,0.079361,0.071354,0.02187,0.045135,0.053856,0.021324,0.199679,0.294228
6409,0.311341,0,0,0,0.037923,0,0,0,0,0,0,0,0.412477,0,0,0
6410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6419,0.244013,0.24088,0.246758,0.070974,0.246927,0.070828,0.070907,0,0,0,0,0,0,0,0,0.245607
6420,0.371801,0.400873,0.401289,0.39656,0.390593,0.396547,0.395074,0,0,0,0,0,0,0,0,0.398551
6421,0.399748,0.091906,0.092779,0.134251,0.182342,0.135043,0.143118,0.390576,0.207163,0,0,0.205559,0,0,0,0
6422,0.009017,0,0,0,0,0,0,0.169466,0.323792,0.262977,0,0.343566,0,0,0,0
6423,0.276258,0.053638,0.058723,0.055479,0.05757,0.0555,0.055344,0.051517,0.052468,0.406003,0.35194,0.052376,0.352349,0.356034,0,0.059306
6424,0.349667,0.361705,0.352866,0.377532,0.344344,0.374493,0.372983,0.391626,0.400494,0.316768,0.407958,0.398929,0.419504,0.414256,0,0.360758
6425,0.387808,0.417746,0.401882,0.285816,0.38984,0.315802,0.322169,0.122653,0.072611,0,0.111401,0.077945,0.035969,0.068806,0,0.41615
6426,0.389516,0.270891,0.406399,0,0.396328,0,0,0,0,0,0,0,0,0,0,0.285055
6427,0.205433,0,0,0,0.168682,0,0,0,0,0,0,0,0,0,0.295622,0
6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315058,0
6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,0,0,0,0.077298,0,0.07626,0.076476,0.083083,0.071719,0,0,0.078048,0,0,0,0
6431,0,0,0,0.397878,0,0.388,0.390626,0.396934,0.401242,0.243909,0,0.405604,0,0,0,0
6432,0.306535,0.271385,0.275613,0.296132,0.273348,0.360947,0.341124,0.299053,0.264787,0.414365,0.35307,0.245468,0.323776,0.347617,0,0.281109
6433,0.377497,0.402081,0.400047,0,0.395703,0,0,0,0,0.035065,0.281705,0,0.280648,0.288319,0,0.376615
6434,0.214437,0.009847,0.025062,0,0.05417,0,0,0,0,0,0,0,0,0,0,0
6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,0.268613,0.123263,0.279754,0,0.27385,0,0,0,0,0,0,0,0,0,0,0.125538
6443,0.373908,0.384742,0.37123,0,0.3928,0,0,0,0,0,0,0,0,0,0,0.399285
6444,0.257111,0.143228,0,0.046945,0.061519,0.040971,0.041256,0,0,0,0,0,0,0,0,0.039709
6445,0,0,0,0.386414,0,0.38428,0.390161,0.13837,0.126733,0.120251,0.005836,0.137709,0,0,0,0
6446,0.144171,0,0,0.41909,0,0.414495,0.403864,0.396781,0.398126,0.391929,0.380479,0.391785,0.355105,0.384195,0,0
6447,0.365807,0.029184,0.278913,0.005275,0.304534,0.028222,0,0.252028,0.23864,0.267991,0.337551,0.280064,0.338182,0.307766,0,0.134463
6448,0.398444,0.388775,0.320801,0,0.351103,0,0,0,0,0,0,0,0,0,0,0.390396
6449,0.006812,0.139544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048965,0
6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414879,0
6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146558,0
6453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,0.231081,0.238408,0.241573,0.2535,0.23678,0.251489,0.252662,0.24472,0.247918,0.246968,0.242171,0.245223,0.245003,0.240131,0,0.239931
6455,0.336878,0.371493,0.367632,0.380951,0.359344,0.375059,0.379097,0.395904,0.400776,0.415655,0.335411,0.39532,0.306344,0.360162,0,0.377468
6456,0.367999,0.345008,0.388789,0.290337,0.396431,0.345483,0.305711,0.136459,0.094626,0,0,0.138349,0,0,0,0.287548
6457,0.373144,0,0,0,0.085827,0,0,0,0,0,0,0,0,0,0,0
6458,0.3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,0,0.011326,0.011261,0.005752,0.011077,0.005764,0.005788,0,0,0,0,0,0,0,0,0.011355
6467,0.304468,0.316528,0.313862,0.329782,0.306455,0.329922,0.332754,0.337037,0.343549,0.335704,0.338524,0.337345,0.342413,0.342777,0.332779,0.318544
6468,0.322753,0.338201,0.336399,0.356804,0.32732,0.356808,0.363227,0.366605,0.372865,0.372309,0.381866,0.364343,0.387986,0.390606,0.418662,0.343618
6469,0.355282,0.370528,0.369301,0.394719,0.359187,0.39495,0.405538,0.409034,0.413883,0.415764,0.331527,0.402604,0.272631,0.253173,0.088969,0.380083
6470,0.374612,0.391487,0.390087,0.345438,0.379699,0.342653,0.182773,0.065598,0.007083,0.006331,0,0.188403,0,0,0,0.403822
6471,0.401035,0.231047,0.255971,0,0.391565,0,0,0,0,0,0,0,0,0,0,0.107925
6472,0.049232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475,0.225496,0,0.132444,0,0.227712,0,0,0.115563,0,0,0,0,0,0,0,0
6476,0.396227,0,0.39675,0,0.305646,0,0,0.394035,0,0,0,0,0,0,0,0.342264
6477,0.022411,0.267716,0,0,0,0,0.2707,0,0.089883,0,0,0,0,0,0,0.189582
6478,0.207076,0.372153,0.212434,0.234226,0.216264,0.234415,0.384233,0,0.369706,0.24135,0.241121,0.237562,0.241968,0.24145,0,0.214744
6479,0.371165,0.396457,0.395653,0.375322,0.392115,0.374986,0.319455,0,0.410748,0.390755,0.400516,0.378934,0.401648,0.400558,0,0.385847
6480,0.246082,0.047863,0.024348,0.324978,0.057057,0.327247,0,0,0.019667,0.217772,0.136834,0.303176,0.128287,0.136433,0,0
6481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,0,0,0,0,0,0,0,0.190828,0,0,0,0,0,0,0,0
6483,0,0,0,0,0,0,0,0.315561,0,0,0,0,0,0,0,0
6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,0.24295,0.243344,0.243998,0.082065,0.247313,0.070302,0.070257,0,0,0,0,0,0,0,0,0.244628
6492,0.369464,0.392983,0.395166,0.387751,0.388818,0.389678,0.387937,0.05904,0,0,0,0.289401,0,0,0.329991,0.395476
6493,0.396267,0.155369,0.139003,0.218661,0.22217,0.204937,0.21414,0.393014,0.330475,0,0,0.367383,0,0,0.380923,0.139903
6494,0.061385,0,0,0,0,0,0,0.14921,0.319265,0.330694,0,0,0,0,0,0
6495,0.187531,0.058937,0.058394,0.055394,0.057276,0.05542,0.054996,0.050315,0.050834,0.384089,0.348343,0.055951,0.34019,0.339245,0,0.058528
6496,0.338159,0.352628,0.349085,0.369855,0.337534,0.368108,0.366465,0.37335,0.373195,0.394984,0.388847,0.371757,0.383228,0.382742,0,0.345763
6497,0.372884,0.400481,0.396134,0.333497,0.376472,0.418032,0.418208,0.31593,0.311551,0.100422,0.300116,0.332881,0.345326,0.358129,0,0.385253
6498,0.3732,0.408206,0.40669,0,0.380399,0.054184,0.072232,0,0,0,0,0,0,0,0,0.390111
6499,0.395726,0,0.076158,0,0.381298,0,0,0,0,0,0,0,0,0,0,0.213337
6500,0.059843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6502,0,0,0,0.076186,0,0,0,0.064651,0,0.070163,0,0,0,0,0,0
6503,0,0,0,0.387149,0,0.03483,0.046668,0.387488,0.204976,0.384368,0,0.275652,0,0,0,0
6504,0.272977,0.269904,0.244962,0.370823,0.231259,0.369101,0.372568,0.355336,0.388642,0.38029,0.306393,0.397166,0.292892,0.302218,0.348672,0.229806
6505,0.37885,0.39665,0.399183,0,0.393992,0.338962,0.307744,0,0.193661,0,0.372212,0.124133,0.384911,0.406843,0.421652,0.382291
6506,0.185971,0.043928,0.033101,0,0.063345,0,0,0,0,0,0,0,0,0.018654,0.025574,0.153986
6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
